date,open,high,low,close,volume,open_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
2025-08-16 23:59:59.999000+00:00,117342.04,117898.99,117143.98,117380.66,6393.68117,2025-08-16 00:00:00+00:00,751719391.7723638,1179842,2995.22865,352158781.0964551
2025-08-17 23:59:59.999000+00:00,117380.66,118575.0,117172.21,117405.01,5898.64192,2025-08-17 00:00:00+00:00,695629197.9038073,1177563,2804.73113,330799448.0903654
2025-08-18 23:59:59.999000+00:00,117405.01,117543.75,114640.14,116227.05,17745.93954,2025-08-18 00:00:00+00:00,2053814085.4717774,3346280,7647.70667,885108979.4887486
2025-08-19 23:59:59.999000+00:00,116227.05,116725.69,112732.58,112872.94,18065.47424,2025-08-19 00:00:00+00:00,2065010895.8584664,3291182,8609.4137,984093545.5944221
2025-08-20 23:59:59.999000+00:00,112872.95,114615.38,112380.0,114271.24,15636.34194,2025-08-20 00:00:00+00:00,1776149566.1247735,2998370,7209.58575,819330970.2158619
2025-08-21 23:59:59.999000+00:00,114271.23,114821.76,112015.67,112500.0,10839.69235,2025-08-21 00:00:00+00:00,1227373788.615563,2357380,5346.48007,605400341.4544928
2025-08-22 23:59:59.999000+00:00,112500.0,117429.05,111684.79,116935.99,23128.09037,2025-08-22 00:00:00+00:00,2656625122.2777867,3438518,11843.59711,1359907711.8726692
2025-08-23 23:59:59.999000+00:00,116936.0,117030.0,114560.0,115438.05,11329.36197,2025-08-23 00:00:00+00:00,1308825428.0143585,1559569,5083.35014,587273893.1314433
2025-08-24 23:59:59.999000+00:00,115438.06,115666.68,110680.0,113493.59,21175.98462,2025-08-24 00:00:00+00:00,2411284606.1891766,2573906,9325.0671,1061855201.3343123
2025-08-25 23:59:59.999000+00:00,113493.59,113667.28,109274.1,110111.98,25182.79379,2025-08-25 00:00:00+00:00,2805570653.631023,4695718,11387.5817,1269662985.3441799
2025-08-26 23:59:59.999000+00:00,110111.98,112371.0,108666.66,111763.22,18452.43877,2025-08-26 00:00:00+00:00,2033437347.4999392,4077474,9863.43157,1087468493.596964
2025-08-27 23:59:59.999000+00:00,111763.22,112625.0,110345.42,111262.01,13392.60875,2025-08-27 00:00:00+00:00,1493774927.190832,3111496,6261.8455,698586344.1774796
2025-08-28 23:59:59.999000+00:00,111262.01,113485.9,110862.42,112566.9,11104.27744,2025-08-28 00:00:00+00:00,1250788481.9453218,2066780,5139.46509,578866003.6838148
2025-08-29 23:59:59.999000+00:00,112566.9,112638.64,107463.9,108377.4,22580.31045,2025-08-29 00:00:00+00:00,2475492492.57753,3606959,10616.35644,1164321513.1044571
2025-08-30 23:59:59.999000+00:00,108377.4,108926.15,107350.1,108816.33,10708.39159,2025-08-30 00:00:00+00:00,1160666772.7387524,1411040,5797.17783,628457794.843401
2025-08-31 23:59:59.999000+00:00,108816.33,109480.02,108076.93,108246.35,9489.51596,2025-08-31 00:00:00+00:00,1031806894.3513318,1366633,4573.61058,497406888.1691883
