symbol,train_start,train_end,test_start,test_end,n_train,n_test,fee_bps,acc,precision,recall,auc,maxdd,sharpe
XRPUSDT,2020-01-31 18:00:00-06:00,2022-09-17 18:00:00-06:00,2022-09-25 18:00:00-06:00,2022-12-18 18:00:00-06:00,400,38,2.0,0.5,0.5,1.0,0.5706371191135734,-0.16186927872058732,1.093637050249703
XRPUSDT,2020-01-31 18:00:00-06:00,2024-01-26 18:00:00-06:00,2024-01-31 18:00:00-06:00,2024-04-25 18:00:00-06:00,603,36,2.0,0.6388888888888888,0.6285714285714286,1.0,0.41233766233766234,-0.15680447945981468,1.5488650657706589
XRPUSDT,2020-01-31 18:00:00-06:00,2025-06-03 18:00:00-06:00,2025-06-04 18:00:00-06:00,2025-08-13 18:00:00-06:00,807,32,2.0,0.4375,0.5,0.6111111111111112,0.42460317460317465,-0.06641020826120825,3.8926048720514297
