symbol,train_start,train_end,test_start,test_end,n_train,n_test,fee_bps,acc,precision,recall,auc,maxdd,sharpe
ETCUSDT,2020-02-11 18:00:00-06:00,2022-10-05 18:00:00-06:00,2022-10-07 18:00:00-06:00,2023-01-03 18:00:00-06:00,400,36,2.0,0.4444444444444444,0.4166666666666667,0.625,0.396875,-0.10975125888664361,0.7131130286336316
ETCUSDT,2020-02-11 18:00:00-06:00,2024-02-05 18:00:00-06:00,2024-02-09 18:00:00-06:00,2024-05-07 18:00:00-06:00,602,37,2.0,0.35135135135135137,0.5,0.16666666666666666,0.48717948717948717,-0.08586217511087635,0.9723598276568481
ETCUSDT,2020-02-11 18:00:00-06:00,2025-06-12 18:00:00-06:00,2025-06-13 18:00:00-06:00,2025-08-13 18:00:00-06:00,805,27,2.0,0.2962962962962963,0.5555555555555556,0.25,0.4714285714285714,-0.08836350347679645,0.9399236204904017
