symbol,asset,CAGR,Sharpe,MaxDD
ETHUSDT,STRAT_ETHUSDT,0.009881122934477737,0.23365106437888614,-0.395627799770608
ETHUSDT,HODL_ETHUSDT,0.6922851551945464,0.954522753412439,-0.638210842840718
