symbol,asset,CAGR,Sharpe,MaxDD
HBARUSDT,STRAT_HBARUSDT,-0.15792309133256033,-0.060615087295018584,-0.7048496309880588
HBARUSDT,HODL_HBARUSDT,1.105252608764486,0.9641270524009511,-0.7266940979812267
