symbol,asset,CAGR,Sharpe,MaxDD
BTCUSDT,STRAT_BTCUSDT,0.11297443510156868,1.2038808007010622,-0.13265464185826703
BTCUSDT,HODL_BTCUSDT,1.1527668637723156,1.5324945992049954,-0.2809851622539805
