date,equity,strat_ret,side,prob_up,ret_fwd_1d
2023-01-01 00:00:00+00:00,1.0,0.0,0,0.4339568256202241,0.02552707730467141
2023-01-02 00:00:00+00:00,1.0037302630252949,0.0037302630252948666,1,0.5038954264018214,0.003930263025294867
2023-01-03 00:00:00+00:00,1.0035295169726899,-0.0002,0,0.4830448909535068,0.018570568159004264
2023-01-04 00:00:00+00:00,1.0001640387678146,-0.0033536414703852157,1,0.5107785632754921,-0.0031536414703852156
2023-01-05 00:00:00+00:00,1.00461360690865,0.004448838358872775,1,0.532714249516695,0.004448838358872775
2023-01-06 00:00:00+00:00,1.003031538236353,-0.0015748031496062298,1,0.5664244066196664,-0.0015748031496062298
2023-01-08 00:00:00+00:00,1.0028309319287059,-0.0002,0,0.4705548188257125,0.02972112322686482
2023-01-10 00:00:00+00:00,1.025046256928209,0.02215261246158138,1,0.5274124741704617,0.022352612461581378
2023-01-11 00:00:00+00:00,1.116840050365435,0.08955087911086812,1,0.5084344315028245,0.08955087911086812
2023-01-12 00:00:00+00:00,1.1630637815469476,0.04138795986622079,1,0.9094307786288852,0.04138795986622079
2023-01-14 00:00:00+00:00,1.1551140529495039,-0.006835161341599116,1,0.717725036424837,-0.006835161341599116
2023-01-19 00:00:00+00:00,1.154883030138914,-0.0002,0,0.4561048528389678,0.05272248725119266
2023-01-27 00:00:00+00:00,1.154883030138914,-0.0,0,0.4861709602929778,-0.019448347260223264
2023-02-01 00:00:00+00:00,1.154883030138914,0.0,0,0.4751976543222069,0.0037472446730346665
2023-02-02 00:00:00+00:00,1.1648812348993167,0.008657331088500064,1,0.5429085049745358,0.008857331088500064
2023-02-03 00:00:00+00:00,1.1646482586523368,-0.0002,0,0.4661126431761743,0.001088376142794889
2023-02-04 00:00:00+00:00,1.1646482586523368,-0.0,0,0.4344593907434542,-0.02609262883235486
2023-02-06 00:00:00+00:00,1.2040286124899988,0.03381308781007462,1,0.5048030082705368,0.034013087810074616
2023-02-08 00:00:00+00:00,1.158533119415603,-0.0377860564129856,1,0.508618323240025,-0.0377860564129856
2023-02-09 00:00:00+00:00,1.1361973039022175,-0.01927939317319849,1,0.6914930926564485,-0.01927939317319849
2023-02-10 00:00:00+00:00,1.1404996945953696,0.003786658072832738,1,0.6067272591319723,0.003786658072832738
2023-02-11 00:00:00+00:00,1.1402715946564506,-0.0002,0,0.4798555840678997,-0.015169756802311585
2023-02-12 00:00:00+00:00,1.1402715946564506,0.0,0,0.4857629324739783,0.008149959250203676
2023-02-17 00:00:00+00:00,1.1402715946564506,0.0,0,0.4994913966178531,0.02062242219722532
2023-02-24 00:00:00+00:00,1.1433957634787528,0.002739846223428466,1,0.5177869761148652,0.002939846223428466
2023-03-01 00:00:00+00:00,1.143167084326057,-0.0002,0,0.4105044340373204,-0.01730052199850851
2023-03-02 00:00:00+00:00,1.143167084326057,-0.0,0,0.4343192151456816,-0.041887995143420786
2023-03-03 00:00:00+00:00,1.1252830112257148,-0.015644321241881885,1,0.5304904940505594,-0.015444321241881886
2023-03-04 00:00:00+00:00,1.1250579546234698,-0.0002,0,0.4435610803465878,-0.0032982060976590732
2023-03-05 00:00:00+00:00,1.1250579546234698,0.0,0,0.45401710870337,0.0019370460048426796
2023-03-06 00:00:00+00:00,1.1250579546234698,-0.0,0,0.4673596269488804,-0.01594973417109713
2023-03-08 00:00:00+00:00,1.0627534557912433,-0.055378923882262086,1,0.5843217451219177,-0.05517892388226209
2023-03-10 00:00:00+00:00,1.0807678417234896,0.016950672645740017,1,0.5890314462320366,0.016950672645740017
2023-03-11 00:00:00+00:00,1.1458674480289084,0.06023458858805886,1,0.5797504737988266,0.06023458858805886
2023-03-12 00:00:00+00:00,1.1456382745393026,-0.0002,0,0.4791594911365516,0.05215438363001157
2023-03-14 00:00:00+00:00,1.1456382745393026,-0.0,0,0.4954271027970143,-0.05964563922407207
2023-03-19 00:00:00+00:00,1.1456382745393026,-0.0,0,0.4287160334393743,-0.04117863720073667
2023-03-27 00:00:00+00:00,1.1503603761294119,0.004121808510638459,1,0.5326686686431958,0.0043218085106384585
