date,equity,strat_ret,side,prob_up,ret_fwd_1d
2023-01-01 00:00:00+00:00,1.0161817663817663,0.01618176638176625,1,0.541469282400965,0.01638176638176625
2023-01-02 00:00:00+00:00,1.003506198447922,-0.01247372109320255,1,0.5221214875986547,-0.01247372109320255
2023-01-03 00:00:00+00:00,1.0408207916913732,0.037184217996026225,1,0.5406020877161611,0.037184217996026225
2023-01-04 00:00:00+00:00,1.040612627533035,-0.0002,0,0.4793031623087672,-0.021893814997263283
2023-01-05 00:00:00+00:00,1.0535067904689124,0.01239093452714044,1,0.5290588172413552,0.01259093452714044
2023-01-06 00:00:00+00:00,1.0532960891108185,-0.0002,0,0.4897949404346204,-0.0027631942525560005
2023-01-08 00:00:00+00:00,1.0532960891108185,0.0,0,0.4826290445266608,0.027849476973237364
2023-01-10 00:00:00+00:00,1.0532960891108185,0.0,0,0.4646423788458828,0.003725112395632557
2023-01-11 00:00:00+00:00,1.0816621858299678,0.026930790888149515,1,0.5051226775061146,0.027130790888149514
2023-01-12 00:00:00+00:00,1.0814458533928017,-0.0002,0,0.4652406649717407,0.053202093197109335
2023-01-14 00:00:00+00:00,1.0814458533928017,-0.0,0,0.4756726296186617,-0.013398992212551475
2023-01-19 00:00:00+00:00,1.1425910139918372,0.05654019607843128,1,0.5240438227549357,0.05674019607843128
2023-01-27 00:00:00+00:00,1.1484813331154058,0.005155229694122854,1,0.5481769544459567,0.005155229694122854
2023-02-01 00:00:00+00:00,1.110654174884873,-0.0329366765830853,1,0.5391752670629261,-0.0329366765830853
2023-02-02 00:00:00+00:00,1.1349367700070538,0.021863326741375477,1,0.5556768601361994,0.021863326741375477
2023-02-03 00:00:00+00:00,1.1347097826530526,-0.0002,0,0.490976904532926,0.029351682614772612
2023-02-04 00:00:00+00:00,1.1347097826530526,-0.0,0,0.4682712696455226,-0.038646333820764656
2023-02-06 00:00:00+00:00,1.17237408762675,0.03319289702926074,1,0.5223012176326179,0.03339289702926074
2023-02-08 00:00:00+00:00,1.0588682011347734,-0.09681712321171121,1,0.5243059009562664,-0.09681712321171121
2023-02-09 00:00:00+00:00,1.0505470364893135,-0.007858546168958758,1,0.576636733562282,-0.007858546168958758
2023-02-10 00:00:00+00:00,1.0503369270820155,-0.0002,0,0.4790738982273617,0.0175742574257427
2023-02-11 00:00:00+00:00,1.0503369270820155,-0.0,0,0.4618905864875481,-0.001337873996594463
2023-02-12 00:00:00+00:00,1.0503369270820155,-0.0,0,0.4707746178025971,-0.001096090610157141
2023-02-17 00:00:00+00:00,1.0503369270820155,0.0,0,0.4210813247417425,0.012646690213056866
2023-02-24 00:00:00+00:00,1.0503369270820155,-0.0,0,0.4992423935045906,-0.0021018793273984704
2023-03-01 00:00:00+00:00,1.0503369270820155,-0.0,0,0.432655352401085,-0.016361416361416303
2023-03-02 00:00:00+00:00,1.0503369270820155,-0.0,0,0.4749753230204048,-0.04642502482621658
2023-03-03 00:00:00+00:00,1.0503369270820155,-0.0,0,0.4940990714235898,-0.02915907315803179
2023-03-04 00:00:00+00:00,1.0503369270820155,0.0,0,0.4813105610801251,0.0017430946634486855
2023-03-05 00:00:00+00:00,1.0503369270820155,0.0,0,0.4574930262641009,0.0006692544505420006
2023-03-06 00:00:00+00:00,1.0503369270820155,-0.0,0,0.4622418996044087,-0.009630818619582593
2023-03-08 00:00:00+00:00,0.9735828911782418,-0.07307563308947665,1,0.523887246729365,-0.07287563308947664
2023-03-10 00:00:00+00:00,0.9733881746000062,-0.0002,0,0.487160215621793,0.005177402162326761
2023-03-11 00:00:00+00:00,0.9733881746000062,0.0,0,0.486868036445742,0.06801999697015604
2023-03-12 00:00:00+00:00,0.9733881746000062,0.0,0,0.4356647383256793,0.032056737588652684
2023-03-14 00:00:00+00:00,0.9733881746000062,-0.0,0,0.4934382090577015,-0.06714917571371126
2023-03-19 00:00:00+00:00,0.9733881746000062,-0.0,0,0.4900667204830178,-0.04255033557046972
2023-03-27 00:00:00+00:00,0.9733881746000062,0.0,0,0.4876144077109957,0.012904997254255868
2023-04-01 00:00:00+00:00,0.9733881746000062,-0.0,0,0.4102266255185346,-0.03458389343761459
2023-04-02 00:00:00+00:00,1.1821639202716192,0.21448354430379754,1,0.5110801774114894,0.21468354430379755
2023-04-03 00:00:00+00:00,1.181927487487565,-0.0002,0,0.2088572264805752,-0.008545227177990888
2023-04-04 00:00:00+00:00,1.181927487487565,-0.0,0,0.4517108488005294,-0.025751524069791976
2023-04-05 00:00:00+00:00,1.0886058645463386,-0.07895714748085017,1,0.5310932614422812,-0.07875714748085016
2023-04-06 00:00:00+00:00,1.0475552627915758,-0.03770933364562579,1,0.5719031749977214,-0.03770933364562579
2023-04-10 00:00:00+00:00,1.0473457517390174,-0.0002,0,0.4991641052601069,-0.007673238106480906
2023-04-12 00:00:00+00:00,1.0958441996058983,0.04630605297854482,1,0.531015053826115,0.04650605297854482
2023-04-13 00:00:00+00:00,1.0956250307659772,-0.0002,0,0.4730573263846597,0.015805749627763266
2023-04-14 00:00:00+00:00,1.0981236586831358,0.002280550231142242,1,0.5027318790069351,0.0024805502311422423
2023-04-18 00:00:00+00:00,1.0979040339513992,-0.0002,0,0.4567569289065199,-0.06723313860860336
2023-04-26 00:00:00+00:00,1.0979040339513992,0.0,0,0.4707364158069058,0.01999235960779333
2023-05-01 00:00:00+00:00,1.0979040339513992,-0.0,0,0.4646193720797152,-0.0005079365079364573
2023-05-02 00:00:00+00:00,1.0979040339513992,0.0,0,0.4578564600167771,0.011053233388387707
2023-05-03 00:00:00+00:00,1.0979040339513992,-0.0,0,0.4489764353353941,-0.015707464186981657
2023-05-04 00:00:00+00:00,1.0979040339513992,0.0,0,0.4894139973448954,0.023362696284948248
2023-05-05 00:00:00+00:00,1.0979040339513992,-0.0,0,0.4604805954414471,-0.04341317365269459
2023-05-06 00:00:00+00:00,1.0948208536820336,-0.002808242044861653,1,0.5241722539557301,-0.002608242044861653
2023-05-08 00:00:00+00:00,1.1054149177900985,0.009676527508985178,1,0.5264399038273169,0.009676527508985178
2023-05-10 00:00:00+00:00,1.1051938348065404,-0.0002,0,0.4709195694437925,-0.016146688560481626
2023-05-11 00:00:00+00:00,1.1051938348065404,0.0,0,0.4867654547911989,0.0054242002781639265
