date,close,sma_7,sma_20,ema_12,ema_26,rsi_14,atr_14,volume,trades
2024-12-05 18:00:00-06:00,99802.5,97288.25714285715,95761.22,96552.81046109875,92398.03591587674,51.85567401129706,4314.571428571428,282369.608,4877066
2024-12-06 18:00:00-06:00,99899.2,97777.41428571429,96261.18500000001,97067.63962092971,92953.67769988587,54.80025616677339,4304.45,95858.658,1929665
2024-12-07 18:00:00-06:00,101200.0,98339.54285714286,96795.815,97703.3873715559,93564.51638878322,56.832465812362386,4297.635714285715,109755.676,2103094
2024-12-08 18:00:00-06:00,97349.1,98547.91428571429,97046.475,97648.88162208577,93844.85591554001,59.45441467838089,4363.8714285714295,326973.59,5773645
2024-12-09 18:00:00-06:00,96602.4,98646.35714285714,97162.195,97487.88444945718,94049.11844031482,60.24099078959133,4353.692857142858,291490.744,5651800
2024-12-10 18:00:00-06:00,101115.3,98995.71428571429,97299.62,98045.94838030993,94572.5392965878,61.32871785728263,4413.978571428573,221807.705,4229343
2024-12-11 18:00:00-06:00,99982.4,99421.55714285713,97352.67000000001,98343.8640141084,94973.26971906278,58.96426003043833,4509.028571428572,215219.075,4129177
2024-12-12 18:00:00-06:00,101371.9,99645.75714285714,97534.99,98809.71570424557,95447.24233246554,58.208713721215396,4466.964285714285,152437.318,3042727
2024-12-13 18:00:00-06:00,101381.0,99857.44285714286,97706.01999999999,99205.2979035924,95886.77993746809,60.92496670779012,4517.4,107680.549,2229858
2024-12-14 18:00:00-06:00,104460.4,100323.21428571429,98275.84,100013.77514919358,96521.86290506304,64.54060083824731,4658.685714285713,157733.916,3101360
2024-12-15 18:00:00-06:00,106023.2,101562.37142857142,98975.93000000001,100938.30204931764,97225.66565283615,70.32205789741798,4704.857142857142,274395.756,5278040
2024-12-16 18:00:00-06:00,106074.6,102915.54285714285,99484.4,101728.501734038,97881.14227114458,70.35606537147066,4729.485714285714,197773.912,4179052
2024-12-17 18:00:00-06:00,100181.1,102782.08571428573,99708.735,101490.43992880138,98051.50951031905,52.68953833121559,4878.371428571429,328581.935,6216898
2024-12-18 18:00:00-06:00,97434.4,102418.08571428571,99704.63999999998,100866.43378590886,98005.79769473987,50.74192011462142,4353.021428571429,372968.463,7425449
2024-12-19 18:00:00-06:00,97764.4,101902.72857142857,99769.10500000001,100389.19781884595,97987.9163840184,46.18380499788415,4382.385714285714,396188.795,7747092
2024-12-20 18:00:00-06:00,97261.8,101314.27142857143,99768.93999999999,99908.05969286965,97934.12998520222,45.135599722603416,4488.664285714285,161258.48,3335893
2024-12-21 18:00:00-06:00,95153.5,99984.71428571429,99732.09,99176.5889708897,97728.15739370575,39.170460691987245,4523.621428571428,148114.735,3134938
2024-12-22 18:00:00-06:00,94861.1,98390.12857142858,99679.48,98512.66759075283,97515.78277194977,44.89289027924889,4293.214285714284,247211.855,5207668
2024-12-23 18:00:00-06:00,98627.2,97326.21428571429,99677.35,98530.28796140624,97598.10997402757,53.69791362281573,4426.735714285713,211610.632,3920298
2024-12-24 18:00:00-06:00,99379.7,97211.72857142857,99796.26000000001,98660.96673657451,97730.07960558108,46.3255593381095,4125.35714285714,124696.892,2722825
2024-12-25 18:00:00-06:00,95751.0,96971.24285714286,99593.68500000001,98213.27954633228,97583.48111627878,41.89790525791752,4235.271428571426,194857.651,3878316
2024-12-26 18:00:00-06:00,94258.9,96470.45714285714,99311.67,97604.91346228117,97337.21584840628,36.43365019301485,4335.5999999999985,206008.243,4086656
2024-12-27 18:00:00-06:00,95259.1,96184.35714285714,99014.625,97244.01908346868,97183.28134111693,38.74927867032754,4301.442857142856,67991.349,1613529
2024-12-28 18:00:00-06:00,93700.0,95976.71428571429,98832.17,96698.78537831965,96925.2605010342,29.054285536314964,4170.27857142857,95047.934,1990464
2024-12-29 18:00:00-06:00,92759.3,95676.45714285714,98640.01499999998,96092.71070473202,96616.67083429093,23.54025446551472,4099.507142857142,222343.593,4401173
2024-12-30 18:00:00-06:00,93548.9,94950.98571428572,98261.695,95701.35521169633,96389.42855026938,25.727739560120128,4180.9,178648.116,3535447
2024-12-31 18:00:00-06:00,94580.9,94265.44285714286,97991.62,95528.97748681996,96255.46347247165,36.62862327491521,3883.1285714285705,91236.66,1804360
2025-01-01 18:00:00-06:00,96967.5,94439.22857142857,97771.4,95750.2886426938,96308.20691895523,48.865695863640575,3625.2357142857136,181645.495,3485887
2025-01-02 18:00:00-06:00,98145.7,94994.4857142857,97609.635,96118.81346689476,96444.31751755114,50.889678054607984,3405.028571428571,125220.674,2447503
2025-01-03 18:00:00-06:00,98173.2,95410.78571428571,97295.275,96434.87293352633,96572.38288662143,52.17476376825425,3277.364285714285,71914.634,1425236
2025-01-04 18:00:00-06:00,98340.2,96073.67142857143,96911.125,96728.00017452228,96703.33230242725,58.38045096172558,3162.2000000000003,74949.289,1416760
2025-01-05 18:00:00-06:00,102180.4,97419.54285714286,96716.41500000001,97566.83091690346,97109.04102076597,66.22149331796722,3200.5428571428565,207493.329,3872847
2025-01-06 18:00:00-06:00,96920.3,97901.17142857143,96553.375,97467.36462199524,97095.06020441293,46.45201521544826,3249.4500000000003,258711.309,4469033
2025-01-07 18:00:00-06:00,95014.1,97963.05714285714,96432.36,97089.93929553442,96940.91500408605,41.34091287755573,3444.557142857143,262012.113,5034341
2025-01-08 18:00:00-06:00,92505.9,97325.6857142857,96169.435,96384.70248083682,96612.39537415376,43.26398950501707,3409.2642857142855,257760.902,4976061
2025-01-09 18:00:00-06:00,94675.5,96829.94285714286,96040.12,96121.74825301577,96468.92164273496,50.84109960751378,3379.5785714285707,261942.954,4889944
2025-01-10 18:00:00-06:00,94562.5,96314.12857142856,96010.56999999999,95881.86390639796,96327.7052247546,48.541335120194304,3349.999999999999,64661.763,1369972
2025-01-11 18:00:00-06:00,94499.9,95765.51428571428,95992.51,95669.25407464443,96192.31224514314,51.78696691463931,3310.335714285713,77298.133,1571748
2025-01-12 18:00:00-06:00,94485.3,94666.21428571429,95785.41500000001,95487.1072939299,96065.86689365105,54.02229741696729,3560.614285714284,361150.49,6407451
2025-01-13 18:00:00-06:00,96514.9,94608.30000000002,95642.175,95645.22924870992,96099.12860523246,56.534363791781594,3474.485714285712,212859.661,4065158
2025-01-14 18:00:00-06:00,100460.0,95386.28571428571,95877.625,96385.96321044686,96422.15611595598,61.47880586524007,3606.199999999998,222417.566,4026826
2025-01-15 18:00:00-06:00,99937.4,96447.92857142857,96161.55,96932.33810114734,96682.5445518111,56.253869317105,3612.728571428569,216802.52,3912749
2025-01-16 18:00:00-06:00,104042.5,97786.07142857143,96600.72,98026.20916250929,97227.72643686213,61.05453781953703,3826.6214285714263,249449.969,4489396
2025-01-17 18:00:00-06:00,104524.3,99209.18571428572,97141.935,99025.91544520017,97768.21336746494,61.70679466336353,3926.3785714285696,167940.092,3308318
2025-01-18 18:00:00-06:00,101311.5,100182.27142857143,97569.54500000001,99377.5438382463,98030.67904394901,54.92401769882174,4299.549999999997,280949.178,5347056
2025-01-19 18:00:00-06:00,102247.6,101291.17142857143,98004.48,99819.09094005456,98343.04355921205,50.12322406976831,4722.949999999998,530508.18,10954393
2025-01-20 18:00:00-06:00,106114.5,102662.54285714286,98581.16,100787.6154108154,98918.70699927042,67.76711936987421,4761.1857142857125,273296.828,6773872
2025-01-21 18:00:00-06:00,103664.9,103120.38571428573,98916.03,101230.27457838226,99270.27685117631,66.37317545878501,4649.485714285713,151243.528,3771385
2025-01-22 18:00:00-06:00,103864.1,103681.34285714287,99201.95,101635.47848940038,99610.56004738547,73.55632429921272,4744.221428571427,418154.019,8556453
2025-01-23 18:00:00-06:00,104808.1,103790.71428571429,99533.695,102123.5741064157,99995.5630068384,72.1400166062142,4793.335714285713,165746.95,3964568
2025-01-24 18:00:00-06:00,104702.0,103816.09999999999,99851.785,102520.25501312099,100344.18796929481,72.1617758271733,4796.77857142857,65630.163,1653111
2025-01-25 18:00:00-06:00,102560.1,103994.47142857143,99870.76999999999,102526.38501110238,100508.3296011989,66.14921019098071,4887.042857142856,75787.087,1627122
2025-01-26 18:00:00-06:00,102021.3,103962.14285714286,100125.81999999999,102448.67962477893,100620.40148259158,64.78830122921866,4780.6857142857125,325689.874,7400145
2025-01-27 18:00:00-06:00,101279.6,103271.44285714287,100439.095,102268.82122096678,100669.23100239961,59.847799038513216,4817.364285714284,169917.261,3946858
2025-01-28 18:00:00-06:00,103698.2,103276.2,100998.70999999999,102488.72564851036,100893.59907629594,57.14355046503008,4765.692857142856,169989.952,3968545
2025-01-29 18:00:00-06:00,104676.9,103392.3142857143,101498.78,102825.36785643184,101173.8435891629,60.24920744075808,4742.057142857142,136967.4,3003472
2025-01-30 18:00:00-06:00,102379.7,103045.40000000001,101889.64,102756.80357082695,101263.16628626196,46.099167659782104,4642.699999999999,172237.817,3554639
2025-01-31 18:00:00-06:00,100603.6,102459.91428571429,102194.825,102425.54148300742,101214.30952431663,41.32883928926871,4628.457142857142,90863.091,2078447
2025-02-01 18:00:00-06:00,97664.5,101760.54285714285,102353.785,101693.07356254474,100951.36067066355,41.835318348706004,4524.62857142857,232934.693,4938568
2025-02-02 18:00:00-06:00,101293.7,101656.6,102592.725,101631.6314759994,100976.71913950329,48.09426581585559,4583.67857142857,455088.034,9447064
2025-02-03 18:00:00-06:00,97709.9,101146.64285714286,102455.22,101028.28817199949,100734.73253657711,33.016892984157764,4475.457142857141,262746.203,5493800
2025-02-04 18:00:00-06:00,96553.2,100125.92857142857,102286.01,100339.81306861495,100424.98938571954,34.83717181710027,4464.00714285714,151379.666,3469799
2025-02-05 18:00:00-06:00,96515.1,98959.95714285714,101909.64,99751.39567344342,100135.36794974032,34.222842421640166,4310.457142857141,161521.013,3536819
2025-02-06 18:00:00-06:00,96454.5,98113.5,101506.15,99244.18095445212,99862.71106457437,31.35906384725925,4321.949999999997,223373.629,4285021
2025-02-07 18:00:00-06:00,96411.9,97514.68571428572,101261.17,98808.44542299795,99607.09543016145,31.44818758363877,4323.085714285712,69050.432,1556064
2025-02-08 18:00:00-06:00,96423.6,97337.41428571429,100969.97,98441.5461271521,99371.2809538532,34.82033750723548,4294.871428571426,101177.286,2020676
2025-02-09 18:00:00-06:00,97379.2,96778.19999999998,100533.205,98278.1082614364,99223.71940171593,38.74898810937626,4122.8285714285685,132932.545,2797120
2025-02-10 18:00:00-06:00,95731.4,96495.55714285714,100136.53,97886.30699044619,98965.0290756629,37.11865823419604,4130.392857142854,154832.904,2870437
2025-02-11 18:00:00-06:00,97816.3,96676.0,99834.14,97875.5366842237,98879.9380330212,36.128968356908054,4173.371428571425,202448.079,3777676
2025-02-12 18:00:00-06:00,96560.6,96682.5,99421.765,97673.23873280468,98708.13521576037,31.106517498405452,4149.671428571425,142240.526,2882655
2025-02-13 18:00:00-06:00,97445.1,96824.01428571428,99058.92,97638.14046621934,98614.57705162997,37.704321652115006,4012.249999999997,144452.957,2698910
2025-02-14 18:00:00-06:00,97538.0,96984.8857142857,98807.815,97622.73424064713,98534.83060336109,41.66195221724181,3887.3428571428544,47418.593,1122506
2025-02-15 18:00:00-06:00,96067.0,96933.94285714286,98510.1,97383.3905113168,98352.02833644545,45.277887804387795,3620.728571428569,56684.873,1178659
2025-02-16 18:00:00-06:00,95743.2,96700.22857142858,98233.28,97131.05350957575,98158.78179300505,29.608294084366307,2943.8499999999976,105576.986,2123453
2025-02-17 18:00:00-06:00,95622.0,96684.6,97829.47,96898.89143117948,97970.87203056023,39.71183885050905,2785.7357142857113,179173.362,3299676
2025-02-18 18:00:00-06:00,96598.0,96510.55714285714,97425.525,96852.60044176725,97869.1778060743,50.22475517739607,2703.4571428571403,124996.873,2363817
2025-02-19 18:00:00-06:00,98252.9,96752.31428571428,97219.185,97068.03114303383,97897.60167229101,57.501381310863955,2618.9285714285693,129180.172,2405719
2025-02-20 18:00:00-06:00,96127.9,96564.14285714286,96995.4,96923.39558256709,97766.51265952871,48.80345262170636,2622.049999999999,250618.273,4068903
2025-02-21 18:00:00-06:00,96503.3,96416.32857142857,96937.34,96858.76549294138,97672.94135141547,50.32688621212558,2624.6285714285705,65792.15,1273107
2025-02-22 18:00:00-06:00,96218.4,96437.95714285714,96683.575,96760.24772479656,97565.19754760692,49.280181848796055,2536.8499999999995,69298.691,1246308
2025-02-23 18:00:00-06:00,91514.5,95833.85714285714,96373.805,95953.2096132894,97116.99772926567,33.71088607313675,2682.714285714286,217488.75,3909950
2025-02-24 18:00:00-06:00,88639.1,94836.3,95978.1,94827.96198047564,96489.00530487562,31.55880288099017,2883.5500000000006,472296.502,8369213
2025-02-25 18:00:00-06:00,84208.5,93066.37142857142,95362.76999999999,93194.19859886401,95579.3382452552,18.46425525603469,3101.9857142857154,401141.821,6847973
2025-02-26 18:00:00-06:00,84668.1,91125.68571428572,94773.45,91882.4911221157,94771.0983752363,21.383505541625965,3209.507142857144,269408.53,5083388
2025-02-27 18:00:00-06:00,84299.6,89435.92857142857,94167.83499999999,90715.89248794405,93995.43182892249,17.56295927079273,3517.8785714285727,536343.231,9672296
2025-02-28 18:00:00-06:00,86007.7,87936.55714285714,93647.04,89991.5551821065,93403.74798974305,23.649003807425615,3658.328571428573,146996.671,3014683
2025-03-01 18:00:00-06:00,94222.8,87651.47142857143,93489.22,90642.51592332088,93464.41850902134,46.77839733914696,4250.628571428572,364711.538,6300424
2025-03-02 18:00:00-06:00,86192.7,86891.21428571429,93012.285,89957.92885819459,92925.77269353828,36.85543385807916,4785.985714285715,436032.402,8664891
2025-03-03 18:00:00-06:00,87245.9,86692.18571428572,92483.765,89540.69364924157,92505.04138290582,38.76014138220699,5094.22142857143,432434.798,9150619
2025-03-04 18:00:00-06:00,90566.1,87600.41428571429,92184.04,89698.44847243518,92361.41609528317,42.38490691808338,5294.635714285716,279001.09,5960009
2025-03-05 18:00:00-06:00,89887.8,88346.08571428573,91806.175,89727.57947667592,92178.18527341034,39.1723166693849,5487.042857142858,303058.632,6061685
2025-03-06 18:00:00-06:00,86753.8,88696.6857142857,91266.965,89270.0749418027,91776.37895686143,38.17515320165604,5633.942857142858,452474.195,8215927
2025-03-07 18:00:00-06:00,86184.7,88721.97142857143,90772.85,88795.40187383305,91362.18051561243,37.047023675026985,5668.400000000001,96106.187,2043283
2025-03-08 18:00:00-06:00,80688.8,86788.54285714285,90020.13,87548.23235478181,90571.55973667817,32.76097864215623,6033.72142857143,221609.348,4087644
2025-03-09 18:00:00-06:00,78567.8,85699.27142857143,89167.42000000001,86166.62737712306,89682.39234877609,34.75391612163236,6137.392857142858,416386.797,7504174
2025-03-10 18:00:00-06:00,82896.0,85077.85714285714,88482.32,85663.45393448875,89179.69661923712,43.46065645075708,6177.421428571429,390779.169,6700221
2025-03-11 18:00:00-06:00,83640.7,84088.51428571428,87751.70999999999,85352.26102149047,88769.4005733677,49.29423755779843,5946.2357142857145,306171.124,5204106
2025-03-12 18:00:00-06:00,81085.4,82831.02857142857,86999.58499999999,84695.8208643381,88200.21534571084,45.767301408024714,5946.571428571429,247960.052,4136157
2025-03-13 18:00:00-06:00,83939.8,82429.02857142857,86371.41,84579.50996213223,87884.62902380632,49.59850561065534,5776.135714285715,233544.708,3668098
2025-03-14 18:00:00-06:00,84302.9,82160.2,85775.63500000001,84536.95458334265,87619.31576278363,48.03877356623856,5656.35,76674.97,1360801
2025-03-15 18:00:00-06:00,82541.6,82424.8857142857,85326.99,84229.9769551361,87243.1886692441,34.21834806856748,5174.521428571429,174630.7,2961719
2025-03-16 18:00:00-06:00,83962.9,83195.6142857143,85093.18000000001,84188.88819280747,87000.20432337417,46.33256578947367,4674.4285714285725,182662.082,3126276
2025-03-17 18:00:00-06:00,82666.1,83162.77142857143,85016.06,83954.61308622171,86679.15955867979,42.52731402315656,4326.950000000002,188897.749,3234435
2025-03-18 18:00:00-06:00,86809.8,83615.5,85123.14499999999,84393.87261141837,86688.83662840721,44.031385161009425,4313.821428571429,251961.741,4041006
2025-03-19 18:00:00-06:00,84183.6,84058.1,85117.345,84361.52297889246,86503.26354482149,41.464611701331734,4235.007142857144,242943.492,3647609
2025-03-20 18:00:00-06:00,84050.3,84073.8857142857,85019.475,84313.64252060131,86321.56254150138,45.55554459579868,3880.285714285715,144422.271,2379726
2025-03-21 18:00:00-06:00,83804.9,84002.74285714285,84498.58,84235.3744405088,86135.14309398276,46.04560892770499,3819.6428571428582,52218.652,881860
2025-03-22 18:00:00-06:00,86044.2,84503.1142857143,84491.155,84513.65529581513,86128.40656850256,59.97875829171946,3520.535714285714,90899.873,1395203
2025-03-23 18:00:00-06:00,87463.4,85003.18571428572,84502.03,84967.46217338204,86227.2949708357,67.02038098591011,3281.414285714286,210907.484,3282516
2025-03-24 18:00:00-06:00,87369.8,85675.14285714286,84342.215,85337.05260824635,86311.92497299603,60.215274733304135,2938.557142857143,173505.289,2768708
2025-03-25 18:00:00-06:00,86873.8,85684.28571428571,84191.515,85573.47528390076,86353.5453453667,57.46712304089356,2834.657142857143,187956.695,2620341
2025-03-26 18:00:00-06:00,87191.2,86113.94285714286,84213.385,85822.35600945448,86415.5938383025,65.72768018134052,2662.8142857142843,163451.689,2451436
2025-03-27 18:00:00-06:00,84380.8,86161.15714285713,84123.19,85600.5781618461,86264.86836879862,51.13853462074663,2622.8214285714275,222284.56,3429988
2025-03-28 18:00:00-06:00,82604.7,85989.7,84218.985,85139.67382925439,85993.74478592465,45.91385948026948,2760.549999999999,135513.705,2216920
2025-03-29 18:00:00-06:00,82352.8,85462.35714285714,84408.235,84710.9240093691,85724.04517215244,49.51013460919742,2673.278571428571,109565.925,1944059
2025-03-30 18:00:00-06:00,82517.5,84755.8,84389.31,84373.47416177386,85486.52330754856,45.98812035083825,2696.899999999999,212064.576,3700495
2025-03-31 18:00:00-06:00,85120.9,84434.52857142857,84463.31999999999,84488.46275227019,85459.440099582,56.35280477831949,2721.6071428571418,197263.176,3204984
2025-04-01 18:00:00-06:00,82485.1,83807.57142857143,84533.30500000001,84180.25309807478,85239.11861072408,37.86062752979615,2843.8785714285705,348964.378,5700524
2025-04-02 18:00:00-06:00,83181.5,83234.75714285715,84495.39,84026.59877529404,85086.70241733712,46.845349400928015,2760.3499999999995,239163.519,4066509
2025-04-03 18:00:00-06:00,83861.3,83160.54285714286,84473.31,84001.16819447957,84995.93186790474,49.42481161819665,2858.207142857141,353109.206,5495133
2025-04-04 18:00:00-06:00,83506.1,83289.3142857143,84521.535,83925.00385686733,84885.57395176365,49.09669149656577,2929.0071428571414,99574.204,1673031
2025-04-05 18:00:00-06:00,78390.0,82723.2,84242.88999999998,83073.46480196467,84404.42032570709,30.28893695920887,3238.27857142857,281191.753,4458658
2025-04-06 18:00:00-06:00,79140.0,82240.7,84066.585,82468.31637089318,84014.4632645436,27.800477948236463,3486.085714285713,693843.503,10521238
2025-04-07 18:00:00-06:00,76297.9,80980.27142857143,83540.99,81519.02154460193,83442.86598568852,24.245765353356262,3656.9428571428557,328409.534,5357269
2025-04-08 18:00:00-06:00,82588.0,80994.97142857143,83461.20999999999,81683.47976850932,83379.54257934123,42.14750049469757,4122.835714285713,560649.862,8799174
2025-04-09 18:00:00-06:00,79560.2,80477.64285714286,83236.70499999999,81356.82134258481,83096.62831420483,37.28158187721251,4286.621428571428,293662.1,4989231
2025-04-10 18:00:00-06:00,83378.3,80408.64285714286,83215.375,81667.81805911023,83117.492883523,48.38345561557688,4388.492857142855,295777.871,4822203
2025-04-11 18:00:00-06:00,85237.8,80656.02857142859,83175.05500000001,82217.04605001635,83274.5526699287,54.234518782023045,4398.457142857142,158002.837,2750499
2025-04-12 18:00:00-06:00,83713.7,81416.55714285714,82987.57,82447.30050385998,83307.08210178584,52.10254889055745,4478.449999999998,207038.38,3377742
2025-04-13 18:00:00-06:00,84553.9,82189.97142857143,82846.775,82771.39273403537,83399.43898313504,53.08184971518162,4439.1857142857125,209349.356,3632120
2025-04-14 18:00:00-06:00,83608.7,83234.37142857142,82683.51999999999,82900.20923649147,83414.93979919911,47.590534218811754,4415.671428571427,184522.182,3121181
2025-04-15 18:00:00-06:00,83990.0,83434.65714285713,82523.45999999999,83067.86935395432,83457.53685111029,52.58343948169841,4146.357142857142,209441.418,3500261
2025-04-16 18:00:00-06:00,84915.0,84199.62857142858,82550.17,83352.04329949981,83565.49708436137,52.95269890476758,4076.67857142857,141033.195,2398235
2025-04-17 18:00:00-06:00,84421.0,84348.58571428571,82640.985,83516.49817649984,83628.86767070497,50.95941882908734,3917.992857142857,55218.842,1026255
2025-04-18 18:00:00-06:00,85046.9,84321.31428571428,82775.69,83751.94461088447,83733.9071025046,52.61690115967036,3873.1428571428573,73380.566,1278384
2025-04-19 18:00:00-06:00,85138.8,84524.90000000001,82906.755,83965.30697844071,83837.97324305981,63.8208984566991,3494.8642857142863,90651.818,1426040
2025-04-20 18:00:00-06:00,87466.0,84940.91428571427,83024.01000000001,84503.87513560368,84106.71596579612,66.01622012588294,3250.2357142857145,274069.871,3962240
2025-04-21 18:00:00-06:00,93404.9,86340.37142857142,83570.0,85873.26357628003,84795.4703387001,79.40438375754574,3428.307142857143,334005.081,4829876
2025-04-22 18:00:00-06:00,93632.1,87717.81428571428,84092.53,87066.9307183908,85450.0354987964,73.98149073016506,3001.8714285714295,232748.428,3900078
2025-04-23 18:00:00-06:00,93931.6,89005.90000000001,84596.045,88123.03368479222,86078.29953592259,85.40102473150064,2864.0642857142875,157092.728,2683732
2025-04-24 18:00:00-06:00,94591.8,90458.87142857142,85150.32999999999,89118.22850251649,86708.92919992833,82.71130273452312,2693.857142857145,191830.477,3288571
2025-04-25 18:00:00-06:00,94575.7,91820.12857142858,85959.615,89957.83950212934,87291.65296289661,80.5225963769963,2564.99285714286,72538.209,1340715
2025-04-26 18:00:00-06:00,93697.1,93042.74285714286,86687.47,90533.11034795559,87766.13052120057,84.07024680572243,2466.7571428571455,83816.183,1503584
2025-04-27 18:00:00-06:00,94969.0,94114.59999999999,87621.025,91215.55490980858,88299.67640851904,84.52618528267114,2520.664285714288,194420.716,2926262
2025-04-28 18:00:00-06:00,94200.1,94228.2,88201.63,91674.71569291495,88736.7448227028,85.52587444487682,2439.5714285714307,147831.794,2481112
2025-04-29 18:00:00-06:00,94125.1,94298.62857142859,88929.875,92051.69789400496,89135.88224324334,84.70853338630033,2433.0571428571443,170929.31,2588053
2025-04-30 18:00:00-06:00,96423.3,94654.58571428571,89582.125,92724.25206415805,89675.69096596606,86.02310076063485,2544.47142857143,184526.755,2825368
2025-05-01 18:00:00-06:00,96831.2,94974.5,90161.795,93356.09020813373,90205.7286721908,89.05673678512537,2597.4928571428577,139197.526,2240247
2025-05-02 18:00:00-06:00,95803.3,95149.87142857142,90766.275,93732.584022267,90620.36358536185,83.01656291821682,2589.3214285714284,71420.629,1207124
2025-05-03 18:00:00-06:00,94230.2,95226.02857142857,91250.09,93809.14032653361,90887.75887533504,75.57989038074125,2644.0785714285716,94260.877,1550180
2025-05-04 18:00:00-06:00,94696.7,95187.12857142858,91804.49,93945.68796860536,91169.90266234726,72.72390147015382,2529.9214285714293,154902.375,2364149
2025-05-05 18:00:00-06:00,96798.9,95558.38571428573,92444.93500000001,94384.64366574299,91586.86542809932,64.05592552098867,2274.7428571428577,173683.066,2556838
2025-05-06 18:00:00-06:00,96988.4,95967.42857142857,93048.60500000001,94785.22156332099,91986.97910009196,63.943334302687866,2201.5428571428574,185267.142,2739288
2025-05-07 18:00:00-06:00,103228.1,96939.54285714286,93988.96,96084.12593819469,92819.65472230737,75.85852011326403,2566.7000000000003,317422.469,4445990
2025-05-08 18:00:00-06:00,102941.9,97812.5,94883.70999999999,97139.16810154935,93569.45066880313,73.71958390382744,2506.085714285714,172883.922,3180781
2025-05-09 18:00:00-06:00,104788.8,99096.14285714286,95866.20999999999,98316.03454746483,94400.51358222512,76.27839958831855,2569.7999999999997,104384.537,1979353
2025-05-10 18:00:00-06:00,104072.7,100502.21428571429,96696.545,99201.6753863164,95116.97183539363,76.92163985469637,2565.0499999999997,139136.421,2552705
2025-05-11 18:00:00-06:00,102739.3,101651.15714285713,97163.265,99745.92532688311,95681.58873647559,70.09750924656647,2729.785714285714,256542.699,4171603
2025-05-12 18:00:00-06:00,104082.0,102691.59999999999,97685.76,100413.01373813186,96303.84142266259,74.82228351243133,2858.464285714286,162368.328,3009395
2025-05-13 18:00:00-06:00,103458.1,103615.84285714287,98162.085,100881.48854765003,96833.78650246536,72.81438530961854,2818.7928571428574,126264.097,2289025
2025-05-14 18:00:00-06:00,103714.5,103685.32857142856,98618.22,101317.33646339619,97343.46898376422,69.79970020203774,2789.557142857143,176344.106,3256600
2025-05-15 18:00:00-06:00,103412.2,103752.5142857143,99060.04500000001,101639.62316133524,97793.0046145965,67.97419538095133,2780.9571428571435,115513.049,2303834
2025-05-16 18:00:00-06:00,103079.6,103508.34285714287,99529.17,101861.15805959135,98184.60427277454,70.6578088181018,2777.2428571428577,90372.669,1899774
2025-05-17 18:00:00-06:00,106407.6,103841.90000000001,100101.1,102560.61066580807,98793.71506738383,81.4395034699273,2879.2000000000003,173224.284,3286266
2025-05-18 18:00:00-06:00,105531.6,104240.8,100667.675,103017.68594799144,99292.81765498503,77.39420203378862,3118.878571428572,257825.604,4455918
