symbol,asset,CAGR,Sharpe,MaxDD
XMRUSDT.P,STRAT_XMRUSDT.P,-0.09350611491265193,-0.08963916216242408,-0.5263441606338537
XMRUSDT.P,HODL_XMRUSDT.P,0.22356996296377152,0.5398185977506208,-0.43257762974105507
