symbol,asset,CAGR,Sharpe,MaxDD
ADAUSDT,STRAT_ADAUSDT,-0.22989731270693214,-0.08784582690090868,-0.8072219156463103
ADAUSDT,HODL_ADAUSDT,0.6357120934702676,0.7959615031742181,-0.5986350759721866
