date,equity,strat_ret
2023-01-01 00:00:00+00:00,0.9998,-0.0002
2023-01-02 00:00:00+00:00,1.0275640177252583,0.027769571639586266
2023-01-03 00:00:00+00:00,1.0142727326440175,-0.01293475136533484
2023-01-04 00:00:00+00:00,1.0249057607090102,0.01048340128130465
2023-01-05 00:00:00+00:00,0.997437104874446,-0.026801152737752076
2023-01-06 00:00:00+00:00,1.016044903988183,0.018655611489487578
2023-01-08 00:00:00+00:00,1.0192938847858197,0.0031976744186048567
2023-01-10 00:00:00+00:00,1.035834150664697,0.016227180527383256
2023-01-11 00:00:00+00:00,1.1008137666174296,0.06273167949814651
2023-01-12 00:00:00+00:00,1.1064256425406203,0.005097933995170445
2023-01-14 00:00:00+00:00,1.1672701920236335,0.054991991457554734
2023-01-19 00:00:00+00:00,1.1598861447562776,-0.0063259109311740724
2023-01-27 00:00:00+00:00,1.2192538847858196,0.05118411000763934
2023-02-01 00:00:00+00:00,1.2204353323485966,0.0009689922480620172
2023-02-02 00:00:00+00:00,1.2106883899556866,-0.00798644724104558
2023-02-03 00:00:00+00:00,1.216004903988183,0.004391314954867109
2023-02-04 00:00:00+00:00,1.2127559231905465,-0.0026718484333252412
2023-02-06 00:00:00+00:00,1.157818611521418,-0.045299561617145656
2023-02-08 00:00:00+00:00,1.1746542392909896,0.014540816326530592
2023-02-09 00:00:00+00:00,1.127100974889217,-0.04048277596178029
2023-02-10 00:00:00+00:00,1.1268056129985227,-0.0002620545073375169
2023-02-11 00:00:00+00:00,1.1312360413589364,0.003931847968545288
2023-02-12 00:00:00+00:00,1.1058349187592318,-0.022454308093994735
2023-02-17 00:00:00+00:00,1.166679468242245,0.05502136752136755
2023-02-24 00:00:00+00:00,1.1167633087149185,-0.04278481012658231
2023-03-01 00:00:00+00:00,1.1324174889217133,0.014017455699550485
2023-03-02 00:00:00+00:00,1.1138096898079761,-0.016431924882629234
2023-03-03 00:00:00+00:00,1.1135143279172819,-0.00026518164942979094
2023-03-04 00:00:00+00:00,1.1025859379615952,-0.009814323607426956
2023-03-05 00:00:00+00:00,1.082796691285081,-0.017948031074203175
2023-03-06 00:00:00+00:00,1.0910668242245198,0.00763775231860353
2023-03-08 00:00:00+00:00,1.148367031019202,0.05251759610178652
2023-03-10 00:00:00+00:00,1.0919529098966023,-0.04912551440329216
2023-03-11 00:00:00+00:00,1.0736404726735596,-0.016770354341357763
2023-03-12 00:00:00+00:00,1.0957926144756276,0.02063273727647874
2023-03-14 00:00:00+00:00,1.0999276809453469,0.0037735849056603765
2023-03-19 00:00:00+00:00,1.1400968980797634,0.036519871106337254
2023-03-27 00:00:00+00:00,1.413602008862629,0.23989637305699496
2023-04-01 00:00:00+00:00,1.5039827474150662,0.06393648140409525
2023-04-02 00:00:00+00:00,1.5290885081240768,0.016692851531814767
2023-04-03 00:00:00+00:00,1.4641088921713439,-0.04249565385358334
2023-04-04 00:00:00+00:00,1.4841960408508124,0.01371970950171495
2023-04-05 00:00:00+00:00,1.4838992016426422,-0.0002
2023-04-06 00:00:00+00:00,1.4765560741602461,-0.00494853523357075
2023-04-10 00:00:00+00:00,1.5191446274426084,0.028843166898746754
2023-04-12 00:00:00+00:00,1.51884079851712,-0.0002
2023-04-13 00:00:00+00:00,1.5411119530464341,0.014663258026159176
2023-04-14 00:00:00+00:00,1.5408037306558249,-0.0002
2023-04-18 00:00:00+00:00,1.569973353163105,0.018931432944327288
2023-04-26 00:00:00+00:00,1.5696593584924725,-0.0002
2023-05-01 00:00:00+00:00,1.5819143437246845,0.007807417046193921
2023-05-02 00:00:00+00:00,1.5795314299295322,-0.001506348181622541
2023-05-03 00:00:00+00:00,1.5761272673650288,-0.0021551724137931494
2023-05-04 00:00:00+00:00,1.5679572772102208,-0.0051835853131749765
2023-05-05 00:00:00+00:00,1.5890630851101413,0.013460703430308252
2023-05-06 00:00:00+00:00,1.5587660382860618,-0.019065981148243427
2023-05-08 00:00:00+00:00,1.4566411613509629,-0.06551648831622614
2023-05-10 00:00:00+00:00,1.4631090702235192,0.004440289787333462
2023-05-11 00:00:00+00:00,1.431109942117188,-0.021870637505816748
2023-05-12 00:00:00+00:00,1.464811151505771,0.02354900095147494
2023-05-14 00:00:00+00:00,1.4464761276836022,-0.01251698814780391
2023-05-19 00:00:00+00:00,1.4461868324580656,-0.0002
2023-05-27 00:00:00+00:00,1.4588808294888471,0.00877756369085847
2023-06-01 00:00:00+00:00,1.566934609092329,0.07406621392190149
2023-06-02 00:00:00+00:00,1.6226643521542972,0.03556609365738006
2023-06-03 00:00:00+00:00,1.605635819552029,-0.010494180499904693
2023-06-04 00:00:00+00:00,1.6573291192459556,0.032194909371384674
2023-06-05 00:00:00+00:00,1.6569976534221065,-0.0002
2023-06-06 00:00:00+00:00,1.7260799548037162,0.041691248770894695
2023-06-10 00:00:00+00:00,1.6504804551785581,-0.043798376439494024
2023-06-12 00:00:00+00:00,1.7097869591948465,0.035932872655479065
2023-06-13 00:00:00+00:00,1.6908870842885568,-0.01105393558223755
2023-06-14 00:00:00+00:00,1.563149998715014,-0.07554442089034497
2023-06-18 00:00:00+00:00,1.5853084727430773,0.014175526370648228
2023-06-26 00:00:00+00:00,1.5602172595054171,-0.015827338129496327
2023-07-01 00:00:00+00:00,1.5419691044234825,-0.011695906432748537
2023-07-02 00:00:00+00:00,1.5781395546751744,0.023457311918850365
2023-07-03 00:00:00+00:00,1.5928032507231578,0.009291761304976331
2023-07-04 00:00:00+00:00,1.5869377723039644,-0.0036824877250409838
2023-07-05 00:00:00+00:00,1.555329360822756,-0.019917864476385994
2023-07-06 00:00:00+00:00,1.5048210744352581,-0.03247433479991624
2023-07-08 00:00:00+00:00,1.5318923428432731,0.01798969250757907
2023-07-10 00:00:00+00:00,1.5318923428432731,0.0
2023-07-11 00:00:00+00:00,1.5318923428432731,-0.0
2023-07-12 00:00:00+00:00,1.5315859643747045,-0.0002
2023-07-14 00:00:00+00:00,2.335286268603623,0.5247503717867006
2023-07-19 00:00:00+00:00,2.6658771629747084,0.14156332729552745
2023-07-27 00:00:00+00:00,2.3219454943229,-0.1290125717075552
2023-08-01 00:00:00+00:00,2.2987041735252403,-0.01000941704035876
2023-08-02 00:00:00+00:00,2.2987041735252403,-0.0
2023-08-03 00:00:00+00:00,2.2987041735252403,-0.0
2023-08-04 00:00:00+00:00,2.2987041735252403,-0.0
2023-08-05 00:00:00+00:00,2.2987041735252403,-0.0
2023-08-06 00:00:00+00:00,2.2987041735252403,-0.0
2023-08-08 00:00:00+00:00,2.2987041735252403,0.0
2023-08-10 00:00:00+00:00,2.2987041735252403,-0.0
2023-08-11 00:00:00+00:00,2.2987041735252403,-0.0
2023-08-12 00:00:00+00:00,2.2987041735252403,-0.0
2023-08-14 00:00:00+00:00,2.2987041735252403,0.0
2023-08-19 00:00:00+00:00,2.2987041735252403,-0.0
2023-08-27 00:00:00+00:00,2.2987041735252403,0.0
2023-09-01 00:00:00+00:00,2.2982444326905354,-0.0002
2023-09-02 00:00:00+00:00,2.302404370603375,0.0018100502512563344
2023-09-03 00:00:00+00:00,2.302404370603375,0.0
2023-09-04 00:00:00+00:00,2.302404370603375,0.0
2023-09-05 00:00:00+00:00,2.302404370603375,-0.0
2023-09-06 00:00:00+00:00,2.302404370603375,-0.0
2023-09-10 00:00:00+00:00,2.302404370603375,-0.0
2023-09-12 00:00:00+00:00,2.302404370603375,-0.0
2023-09-13 00:00:00+00:00,2.302404370603375,0.0
2023-09-14 00:00:00+00:00,2.302404370603375,0.0
2023-09-18 00:00:00+00:00,2.302404370603375,0.0
2023-09-26 00:00:00+00:00,2.301943889729255,-0.0002
2023-10-01 00:00:00+00:00,2.4047611430627915,0.04466540378863424
2023-10-02 00:00:00+00:00,2.404280190834179,-0.0002
2023-10-03 00:00:00+00:00,2.5292032830188536,0.05195862473139277
2023-10-04 00:00:00+00:00,2.5286974423622497,-0.0002
2023-10-05 00:00:00+00:00,2.481192324151424,-0.0187863986473793
2023-10-06 00:00:00+00:00,2.4939975187856254,0.005160903695194486
2023-10-08 00:00:00+00:00,2.4939975187856254,-0.0
2023-10-10 00:00:00+00:00,2.4939975187856254,-0.0
2023-10-11 00:00:00+00:00,2.4934987192818685,-0.0002
2023-10-12 00:00:00+00:00,2.4649082343760975,-0.01146601146601145
2023-10-14 00:00:00+00:00,2.4817737614220117,0.0068422535211267515
2023-10-19 00:00:00+00:00,2.4817737614220117,0.0
2023-10-27 00:00:00+00:00,2.481277406669727,-0.0002
2023-11-01 00:00:00+00:00,2.7823013041283704,0.12131811487481592
2023-11-02 00:00:00+00:00,2.7667704808907474,-0.0055820062387127445
2023-11-03 00:00:00+00:00,2.7968219843510624,0.0108615816410764
2023-11-04 00:00:00+00:00,2.7968219843510624,0.0
2023-11-05 00:00:00+00:00,2.7968219843510624,0.0
2023-11-06 00:00:00+00:00,2.7968219843510624,0.0
2023-11-10 00:00:00+00:00,2.7968219843510624,-0.0
2023-11-12 00:00:00+00:00,2.7968219843510624,0.0
2023-11-13 00:00:00+00:00,2.7968219843510624,0.0
2023-11-14 00:00:00+00:00,2.7968219843510624,-0.0
2023-11-18 00:00:00+00:00,2.7968219843510624,-0.0
2023-11-26 00:00:00+00:00,2.7968219843510624,0.0
2023-12-01 00:00:00+00:00,2.7968219843510624,-0.0
2023-12-02 00:00:00+00:00,2.7968219843510624,0.0
2023-12-03 00:00:00+00:00,2.7968219843510624,0.0
2023-12-04 00:00:00+00:00,2.7968219843510624,0.0
2023-12-05 00:00:00+00:00,2.7968219843510624,-0.0
2023-12-06 00:00:00+00:00,2.7968219843510624,0.0
2023-12-08 00:00:00+00:00,2.7968219843510624,0.0
2023-12-10 00:00:00+00:00,2.7968219843510624,-0.0
2023-12-11 00:00:00+00:00,2.7962626199541925,-0.0002
2023-12-12 00:00:00+00:00,2.7993178610413882,0.0010926159314914364
2023-12-14 00:00:00+00:00,2.7993178610413882,0.0
2023-12-19 00:00:00+00:00,2.7993178610413882,-0.0
2023-12-27 00:00:00+00:00,2.7993178610413882,0.0
2024-01-01 00:00:00+00:00,2.7993178610413882,-0.0
2024-01-02 00:00:00+00:00,2.7993178610413882,-0.0
2024-01-03 00:00:00+00:00,2.79875799746918,-0.0002
2024-01-04 00:00:00+00:00,2.82031141452025,0.0077010649261421765
2024-01-05 00:00:00+00:00,2.82031141452025,-0.0
2024-01-06 00:00:00+00:00,2.82031141452025,-0.0
2024-01-08 00:00:00+00:00,2.82031141452025,0.0
2024-01-10 00:00:00+00:00,2.82031141452025,0.0
2024-01-11 00:00:00+00:00,2.82031141452025,0.0
2024-01-12 00:00:00+00:00,2.819747352237346,-0.0002
2024-01-14 00:00:00+00:00,2.8523394351642137,0.011558511758511724
2024-01-19 00:00:00+00:00,2.8523394351642137,-0.0
2024-01-27 00:00:00+00:00,2.8523394351642137,-0.0
2024-02-01 00:00:00+00:00,2.8523394351642137,-0.0
2024-02-02 00:00:00+00:00,2.8523394351642137,0.0
2024-02-03 00:00:00+00:00,2.8523394351642137,0.0
2024-02-04 00:00:00+00:00,2.8523394351642137,-0.0
2024-02-05 00:00:00+00:00,2.8523394351642137,0.0
2024-02-06 00:00:00+00:00,2.8523394351642137,-0.0
2024-02-10 00:00:00+00:00,2.8523394351642137,0.0
2024-02-12 00:00:00+00:00,2.8523394351642137,0.0
2024-02-13 00:00:00+00:00,2.851768967277181,-0.0002
2024-02-17 00:00:00+00:00,2.9875674895284754,0.04761904761904767
2024-02-25 00:00:00+00:00,2.949489583889213,-0.012745454545454527
2024-03-01 00:00:00+00:00,2.949489583889213,0.0
2024-03-02 00:00:00+00:00,2.949489583889213,0.0
2024-03-03 00:00:00+00:00,2.948899685972435,-0.0002
2024-03-04 00:00:00+00:00,3.0485755044396154,0.03380102040816335
2024-03-05 00:00:00+00:00,2.7810493690253435,-0.08775447254780988
2024-03-06 00:00:00+00:00,2.8806391465737526,0.03581014370245137
2024-03-08 00:00:00+00:00,2.880063018744438,-0.0002
2024-03-10 00:00:00+00:00,2.8252842572660626,-0.01901998710509334
2024-03-11 00:00:00+00:00,3.3618295989780065,0.1899084456128821
2024-03-12 00:00:00+00:00,3.361157233058211,-0.0002
2024-03-14 00:00:00+00:00,3.2693916855974288,-0.02730177171071746
2024-03-19 00:00:00+00:00,2.8554704927956043,-0.1266049567034936
2024-03-27 00:00:00+00:00,2.988725782459399,0.046666666666666634
