symbol,asset,CAGR,Sharpe,MaxDD
SOLUSDT,STRAT_SOLUSDT,0.6416163059785758,1.5317217732057145,-0.27031888054333786
SOLUSDT,HODL_SOLUSDT,2.1570568013495777,1.4150203175771676,-0.5978617793050782
