symbol,asset,CAGR,Sharpe,MaxDD
ETHUSDT,STRAT_ETHUSDT,0.1769481453844275,0.808348938377454,-0.4898255057581843
ETHUSDT,HODL_ETHUSDT,0.6922851551945464,0.954522753412439,-0.638210842840718
