symbol,asset,CAGR,Sharpe,MaxDD
XMRUSDT.P,STRAT_XMRUSDT.P,0.20264075703967577,0.824995624006625,-0.47467858575519106
XMRUSDT.P,HODL_XMRUSDT.P,0.22356996296377152,0.5398185977506208,-0.43257762974105507
