symbol,asset,CAGR,Sharpe,MaxDD
DOGEUSDT,STRAT_DOGEUSDT,0.2643223185909571,0.8270110213472756,-0.47733264392176356
DOGEUSDT,HODL_DOGEUSDT,0.6123582646243932,0.8086198860612226,-0.6953270627557688
