date,symbol,weight
2024-09-13 00:00:00+00:00,SOLUSDT,0.1892090193812491
2024-09-13 00:00:00+00:00,LINKUSDT,0.18346620406006506
2024-09-13 00:00:00+00:00,TRXUSDT,0.16416549042871986
2024-09-14 00:00:00+00:00,ETHUSDT,0.25639632692983616
2024-09-14 00:00:00+00:00,BTCUSDT,0.21416313396945147
2024-09-14 00:00:00+00:00,SOLUSDT,0.18255203564007622
2024-09-14 00:00:00+00:00,LINKUSDT,0.173795026949284
2024-09-14 00:00:00+00:00,TRXUSDT,0.17309347651135212
2024-09-18 00:00:00+00:00,ETHUSDT,0.2543685330499329
2024-09-18 00:00:00+00:00,SOLUSDT,0.23944494509837913
2024-09-18 00:00:00+00:00,BTCUSDT,0.18945942057997947
2024-09-18 00:00:00+00:00,LINKUSDT,0.15934157571233581
2024-09-18 00:00:00+00:00,BNBUSDT,0.1573855255593728
2024-09-26 00:00:00+00:00,ETHUSDT,0.2549663970806627
2024-09-26 00:00:00+00:00,SOLUSDT,0.2137007729428024
2024-09-26 00:00:00+00:00,BTCUSDT,0.20934063433261435
2024-09-26 00:00:00+00:00,LINKUSDT,0.16245372482064815
2024-09-26 00:00:00+00:00,BNBUSDT,0.15953847082327247
2024-10-01 00:00:00+00:00,ETHUSDT,0.2536588054191388
2024-10-01 00:00:00+00:00,SOLUSDT,0.24905952564034012
2024-10-01 00:00:00+00:00,BTCUSDT,0.1927636175255299
2024-10-01 00:00:00+00:00,LINKUSDT,0.15848722497552842
2024-10-01 00:00:00+00:00,TRXUSDT,0.1460308264394627
2024-10-02 00:00:00+00:00,ETHUSDT,0.2552898310363618
2024-10-02 00:00:00+00:00,SOLUSDT,0.23989519100559975
2024-10-02 00:00:00+00:00,BTCUSDT,0.19502129927093517
2024-10-02 00:00:00+00:00,LINKUSDT,0.1607712970592121
2024-10-02 00:00:00+00:00,TRXUSDT,0.14902238162789122
2024-10-03 00:00:00+00:00,ETHUSDT,0.2557162518921949
2024-10-03 00:00:00+00:00,SOLUSDT,0.2553691419612531
2024-10-03 00:00:00+00:00,BTCUSDT,0.19399779657277524
2024-10-03 00:00:00+00:00,TRXUSDT,0.14753820946782137
2024-10-03 00:00:00+00:00,LINKUSDT,0.14737860010595538
2024-10-04 00:00:00+00:00,ETHUSDT,0.2602223701745395
2024-10-04 00:00:00+00:00,SOLUSDT,0.22321571533244097
2024-10-04 00:00:00+00:00,BTCUSDT,0.20703393662994235
2024-10-04 00:00:00+00:00,TRXUSDT,0.15668497360112962
2024-10-04 00:00:00+00:00,LINKUSDT,0.15284300426194763
2024-10-05 00:00:00+00:00,ETHUSDT,0.2656190169814183
2024-10-05 00:00:00+00:00,BTCUSDT,0.23175871234731002
2024-10-05 00:00:00+00:00,SOLUSDT,0.1799809664995553
2024-10-05 00:00:00+00:00,TRXUSDT,0.17188693874071997
2024-10-05 00:00:00+00:00,LINKUSDT,0.1507543654309962
2024-10-06 00:00:00+00:00,ETHUSDT,0.2681046129076071
2024-10-06 00:00:00+00:00,BTCUSDT,0.2440327913762889
2024-10-06 00:00:00+00:00,TRXUSDT,0.1769926470563189
2024-10-06 00:00:00+00:00,SOLUSDT,0.16616896985513274
2024-10-06 00:00:00+00:00,LINKUSDT,0.14470097880465232
2024-10-08 00:00:00+00:00,ETHUSDT,0.2662435534671584
2024-10-08 00:00:00+00:00,BTCUSDT,0.2186560979164345
2024-10-08 00:00:00+00:00,SOLUSDT,0.20211459944796936
2024-10-08 00:00:00+00:00,TRXUSDT,0.1612767902221581
2024-10-08 00:00:00+00:00,LINKUSDT,0.15170895894627962
2024-10-10 00:00:00+00:00,ETHUSDT,0.2648654175432454
2024-10-10 00:00:00+00:00,SOLUSDT,0.21960836854638058
2024-10-10 00:00:00+00:00,BTCUSDT,0.2093325805623692
2024-10-10 00:00:00+00:00,TRXUSDT,0.15973285381554495
2024-10-10 00:00:00+00:00,LINKUSDT,0.14646077953245992
2024-10-11 00:00:00+00:00,ETHUSDT,0.2664546696302493
2024-10-11 00:00:00+00:00,BTCUSDT,0.2136433707043132
2024-10-11 00:00:00+00:00,SOLUSDT,0.204902650214093
2024-10-11 00:00:00+00:00,TRXUSDT,0.16517498392871982
2024-10-11 00:00:00+00:00,LINKUSDT,0.14982432552262473
2024-10-12 00:00:00+00:00,ETHUSDT,0.26889674128656543
2024-10-12 00:00:00+00:00,BTCUSDT,0.23275385613169694
2024-10-12 00:00:00+00:00,TRXUSDT,0.17707788893812104
2024-10-12 00:00:00+00:00,SOLUSDT,0.17680871878206286
2024-10-12 00:00:00+00:00,LINKUSDT,0.1444627948615538
2024-10-14 00:00:00+00:00,ETHUSDT,0.2646026429409923
2024-10-14 00:00:00+00:00,BTCUSDT,0.22110143215804673
2024-10-14 00:00:00+00:00,SOLUSDT,0.1877878325487999
2024-10-14 00:00:00+00:00,TRXUSDT,0.16668912253054455
2024-10-14 00:00:00+00:00,LINKUSDT,0.15981896982161634
2024-10-19 00:00:00+00:00,ETHUSDT,0.25977950430337166
2024-10-19 00:00:00+00:00,BTCUSDT,0.2345335249237834
2024-10-19 00:00:00+00:00,TRXUSDT,0.17061466911831918
2024-10-19 00:00:00+00:00,BNBUSDT,0.16845693251529634
2024-10-19 00:00:00+00:00,SOLUSDT,0.16661536913922942
2024-10-27 00:00:00+00:00,ETHUSDT,0.2628173735144491
2024-10-27 00:00:00+00:00,BTCUSDT,0.2369138136973597
2024-10-27 00:00:00+00:00,SOLUSDT,0.1811097596543999
2024-10-27 00:00:00+00:00,TRXUSDT,0.17112053054997958
2024-10-27 00:00:00+00:00,BNBUSDT,0.1480385225838117
2024-11-01 00:00:00+00:00,ETHUSDT,0.26007965844600806
2024-11-01 00:00:00+00:00,SOLUSDT,0.21032681421066104
2024-11-01 00:00:00+00:00,BTCUSDT,0.20514612218799858
2024-11-01 00:00:00+00:00,LINKUSDT,0.16838851884873343
2024-11-01 00:00:00+00:00,BNBUSDT,0.15605888630659878
2024-11-02 00:00:00+00:00,ETHUSDT,0.2603057095955163
2024-11-02 00:00:00+00:00,BTCUSDT,0.22058708056167844
2024-11-02 00:00:00+00:00,SOLUSDT,0.1912822596344626
2024-11-02 00:00:00+00:00,TRXUSDT,0.16523229005287007
2024-11-02 00:00:00+00:00,BNBUSDT,0.16259266015547244
2024-11-03 00:00:00+00:00,ETHUSDT,0.26044135287675146
2024-11-03 00:00:00+00:00,SOLUSDT,0.2190422670128541
2024-11-03 00:00:00+00:00,BTCUSDT,0.19842466620664975
2024-11-03 00:00:00+00:00,LINKUSDT,0.16526903713566107
2024-11-03 00:00:00+00:00,BNBUSDT,0.15682267676808362
2024-11-04 00:00:00+00:00,ETHUSDT,0.2627586633093363
2024-11-04 00:00:00+00:00,SOLUSDT,0.21592138905399008
2024-11-04 00:00:00+00:00,BTCUSDT,0.20486742425000676
2024-11-04 00:00:00+00:00,LINKUSDT,0.16153412078835924
2024-11-04 00:00:00+00:00,TRXUSDT,0.15491840259830772
2024-11-05 00:00:00+00:00,ETHUSDT,0.26485426916406846
2024-11-05 00:00:00+00:00,BTCUSDT,0.21454077191964455
2024-11-05 00:00:00+00:00,SOLUSDT,0.20516898495506705
2024-11-05 00:00:00+00:00,TRXUSDT,0.16018016369693244
2024-11-05 00:00:00+00:00,LINKUSDT,0.15525581026428753
2024-11-06 00:00:00+00:00,SOLUSDT,0.24537929631443403
2024-11-06 00:00:00+00:00,ETHUSDT,0.2442665759596864
2024-11-06 00:00:00+00:00,LINKUSDT,0.18830464401111055
2024-11-06 00:00:00+00:00,BTCUSDT,0.18815795983962924
2024-11-06 00:00:00+00:00,TRXUSDT,0.13389152387513958
2024-11-10 00:00:00+00:00,ETHUSDT,0.23073721440751982
2024-11-10 00:00:00+00:00,LINKUSDT,0.22288196946441446
2024-11-10 00:00:00+00:00,SOLUSDT,0.21392508123259044
2024-11-10 00:00:00+00:00,BTCUSDT,0.19163595103641923
2024-11-10 00:00:00+00:00,TRXUSDT,0.14081978385905594
2024-11-12 00:00:00+00:00,LINKUSDT,0.2505626471273834
2024-11-12 00:00:00+00:00,SOLUSDT,0.22022756195100907
2024-11-12 00:00:00+00:00,BTCUSDT,0.18809161179092349
2024-11-12 00:00:00+00:00,ETHUSDT,0.18631583328173562
2024-11-12 00:00:00+00:00,XLMUSDT,0.1548023458489485
2024-11-13 00:00:00+00:00,LINKUSDT,0.23145661612792148
2024-11-13 00:00:00+00:00,SOLUSDT,0.21846606351982412
2024-11-13 00:00:00+00:00,XLMUSDT,0.19457164114458175
2024-11-13 00:00:00+00:00,ETHUSDT,0.17956805359441833
2024-11-13 00:00:00+00:00,BTCUSDT,0.17593762561325438
2024-11-14 00:00:00+00:00,LINKUSDT,0.22529729627808018
2024-11-14 00:00:00+00:00,ETHUSDT,0.2072082389169631
2024-11-14 00:00:00+00:00,SOLUSDT,0.19465889329551048
2024-11-14 00:00:00+00:00,XLMUSDT,0.18987083808973532
2024-11-14 00:00:00+00:00,BTCUSDT,0.18296473341971087
2024-11-18 00:00:00+00:00,XLMUSDT,0.2614644367183828
2024-11-18 00:00:00+00:00,LINKUSDT,0.22458494887253255
2024-11-18 00:00:00+00:00,ETHUSDT,0.19149737285948643
2024-11-18 00:00:00+00:00,HBARUSDT,0.1705646377554979
2024-11-18 00:00:00+00:00,BTCUSDT,0.1518886037941002
2024-11-26 00:00:00+00:00,XLMUSDT,0.2514021955845792
2024-11-26 00:00:00+00:00,LINKUSDT,0.20834871348885253
2024-11-26 00:00:00+00:00,ETHUSDT,0.20166212733694255
2024-11-26 00:00:00+00:00,SOLUSDT,0.18810562223656818
2024-11-26 00:00:00+00:00,BTCUSDT,0.15048134135305746
2024-12-01 00:00:00+00:00,XLMUSDT,0.2516583476672016
2024-12-01 00:00:00+00:00,LINKUSDT,0.2059390940511788
2024-12-01 00:00:00+00:00,ETHUSDT,0.20291423504749828
2024-12-01 00:00:00+00:00,BTCUSDT,0.1744398560269389
2024-12-01 00:00:00+00:00,SOLUSDT,0.16504846720718244
2024-12-02 00:00:00+00:00,LINKUSDT,0.24370178920747332
2024-12-02 00:00:00+00:00,XLMUSDT,0.23303113447711307
2024-12-02 00:00:00+00:00,SOLUSDT,0.19478324358338858
2024-12-02 00:00:00+00:00,ETHUSDT,0.18200480270592245
2024-12-02 00:00:00+00:00,BTCUSDT,0.1464790300261026
2024-12-03 00:00:00+00:00,LINKUSDT,0.24224269554525105
2024-12-03 00:00:00+00:00,XLMUSDT,0.2171146259874025
2024-12-03 00:00:00+00:00,SOLUSDT,0.20554746351009923
2024-12-03 00:00:00+00:00,ETHUSDT,0.1793753758648218
2024-12-03 00:00:00+00:00,TRXUSDT,0.15571983909242554
2024-12-04 00:00:00+00:00,LINKUSDT,0.24352866839816376
2024-12-04 00:00:00+00:00,XLMUSDT,0.20939178728066185
2024-12-04 00:00:00+00:00,SOLUSDT,0.19724124946025118
2024-12-04 00:00:00+00:00,ETHUSDT,0.17740200706582152
2024-12-04 00:00:00+00:00,TRXUSDT,0.17243628779510176
2024-12-05 00:00:00+00:00,LINKUSDT,0.23672478864162094
2024-12-05 00:00:00+00:00,SOLUSDT,0.22988037529445443
2024-12-05 00:00:00+00:00,XLMUSDT,0.20583209407112404
2024-12-05 00:00:00+00:00,ETHUSDT,0.17965393354955878
2024-12-05 00:00:00+00:00,BTCUSDT,0.14790880844324183
2024-12-06 00:00:00+00:00,LINKUSDT,0.24764812958137614
2024-12-06 00:00:00+00:00,SOLUSDT,0.21345699254316036
2024-12-06 00:00:00+00:00,XLMUSDT,0.20878341702480266
2024-12-06 00:00:00+00:00,ETHUSDT,0.19030690612984436
2024-12-06 00:00:00+00:00,BTCUSDT,0.13980455472081646
2024-12-08 00:00:00+00:00,LINKUSDT,0.25422643503589026
2024-12-08 00:00:00+00:00,XLMUSDT,0.21465065031501235
2024-12-08 00:00:00+00:00,ETHUSDT,0.19967402682192265
2024-12-08 00:00:00+00:00,SOLUSDT,0.18330690857786167
2024-12-08 00:00:00+00:00,BTCUSDT,0.14814197924931316
2024-12-10 00:00:00+00:00,LINKUSDT,0.24218662501785004
2024-12-10 00:00:00+00:00,SOLUSDT,0.23185946665403323
2024-12-10 00:00:00+00:00,XLMUSDT,0.21383788938580361
2024-12-10 00:00:00+00:00,ETHUSDT,0.17685116131678175
2024-12-10 00:00:00+00:00,BTCUSDT,0.13526485762553134
2024-12-11 00:00:00+00:00,LINKUSDT,0.2415004644334642
2024-12-11 00:00:00+00:00,XLMUSDT,0.21496485019595143
2024-12-11 00:00:00+00:00,SOLUSDT,0.20310872331931562
2024-12-11 00:00:00+00:00,ETHUSDT,0.1993808625905251
2024-12-11 00:00:00+00:00,BTCUSDT,0.14104509946074367
2024-12-12 00:00:00+00:00,LINKUSDT,0.2507520770648004
2024-12-12 00:00:00+00:00,XLMUSDT,0.2093591132573142
2024-12-12 00:00:00+00:00,SOLUSDT,0.20061014297802734
2024-12-12 00:00:00+00:00,ETHUSDT,0.2001483860491637
2024-12-12 00:00:00+00:00,BTCUSDT,0.13913028065069438
2024-12-14 00:00:00+00:00,LINKUSDT,0.2537161085537346
2024-12-14 00:00:00+00:00,XLMUSDT,0.20818543603580114
2024-12-14 00:00:00+00:00,SOLUSDT,0.19965901570510336
2024-12-14 00:00:00+00:00,ETHUSDT,0.19156983186885448
2024-12-14 00:00:00+00:00,BTCUSDT,0.14686960783650624
2024-12-19 00:00:00+00:00,SOLUSDT,0.2369085558609322
2024-12-19 00:00:00+00:00,LINKUSDT,0.22741035366226042
2024-12-19 00:00:00+00:00,ETHUSDT,0.1995373847624298
2024-12-19 00:00:00+00:00,XLMUSDT,0.19569303439140687
2024-12-19 00:00:00+00:00,BTCUSDT,0.1404506713229706
2024-12-27 00:00:00+00:00,ETHUSDT,0.2531807018851049
2024-12-27 00:00:00+00:00,XLMUSDT,0.21682117155073038
2024-12-27 00:00:00+00:00,LINKUSDT,0.18649308714710738
2024-12-27 00:00:00+00:00,BTCUSDT,0.17254934888059067
2024-12-27 00:00:00+00:00,SOLUSDT,0.1709556905364667
2025-01-01 00:00:00+00:00,XLMUSDT,0.2548300966327686
2025-01-01 00:00:00+00:00,ETHUSDT,0.24949847551903567
2025-01-01 00:00:00+00:00,BTCUSDT,0.17648382745174762
2025-01-01 00:00:00+00:00,SOLUSDT,0.17442391565991253
2025-01-01 00:00:00+00:00,LINKUSDT,0.1447636847365356
2025-01-02 00:00:00+00:00,XLMUSDT,0.24401212897530766
2025-01-02 00:00:00+00:00,ETHUSDT,0.2332066877591329
2025-01-02 00:00:00+00:00,SOLUSDT,0.18562073762314257
2025-01-02 00:00:00+00:00,LINKUSDT,0.17035430277993152
2025-01-02 00:00:00+00:00,BTCUSDT,0.1668061428624855
2025-01-03 00:00:00+00:00,ETHUSDT,0.23918780690915886
2025-01-03 00:00:00+00:00,XLMUSDT,0.2323508454593654
2025-01-03 00:00:00+00:00,SOLUSDT,0.18768452693117782
2025-01-03 00:00:00+00:00,BTCUSDT,0.17257737479211357
2025-01-03 00:00:00+00:00,LINKUSDT,0.1681994459081844
2025-01-04 00:00:00+00:00,ETHUSDT,0.25051098896442314
2025-01-04 00:00:00+00:00,XLMUSDT,0.2414861921754555
2025-01-04 00:00:00+00:00,BTCUSDT,0.18788334052851957
2025-01-04 00:00:00+00:00,SOLUSDT,0.17246742129317477
2025-01-04 00:00:00+00:00,LINKUSDT,0.14765205703842704
2025-01-05 00:00:00+00:00,ETHUSDT,0.2503408412399057
2025-01-05 00:00:00+00:00,XLMUSDT,0.22339786142278578
2025-01-05 00:00:00+00:00,BTCUSDT,0.18894591379632256
2025-01-05 00:00:00+00:00,SOLUSDT,0.18505004004493145
2025-01-05 00:00:00+00:00,LINKUSDT,0.15226534349605456
2025-01-06 00:00:00+00:00,ETHUSDT,0.2415319903237427
2025-01-06 00:00:00+00:00,XLMUSDT,0.20949414963983895
2025-01-06 00:00:00+00:00,SOLUSDT,0.2026966149425036
2025-01-06 00:00:00+00:00,LINKUSDT,0.17784749120913013
2025-01-06 00:00:00+00:00,BTCUSDT,0.16842975388478476
2025-01-08 00:00:00+00:00,SOLUSDT,0.2318594887414789
2025-01-08 00:00:00+00:00,ETHUSDT,0.22113719847574784
2025-01-08 00:00:00+00:00,XLMUSDT,0.21245865230002026
2025-01-08 00:00:00+00:00,LINKUSDT,0.16976083227920805
2025-01-08 00:00:00+00:00,BNBUSDT,0.16478382820354498
2025-01-10 00:00:00+00:00,ETHUSDT,0.24485707222345302
2025-01-10 00:00:00+00:00,XLMUSDT,0.2217557540204334
2025-01-10 00:00:00+00:00,SOLUSDT,0.21923181220516197
2025-01-10 00:00:00+00:00,BTCUSDT,0.16593489099104572
2025-01-10 00:00:00+00:00,LINKUSDT,0.14822047055990586
2025-01-11 00:00:00+00:00,ETHUSDT,0.2502154521619895
2025-01-11 00:00:00+00:00,XLMUSDT,0.23651150102265966
2025-01-11 00:00:00+00:00,SOLUSDT,0.18846851227722938
2025-01-11 00:00:00+00:00,BTCUSDT,0.17677163210872196
2025-01-11 00:00:00+00:00,BNBUSDT,0.14803290242939948
2025-01-12 00:00:00+00:00,ETHUSDT,0.25335837048002346
2025-01-12 00:00:00+00:00,XLMUSDT,0.23496908218311613
2025-01-12 00:00:00+00:00,BTCUSDT,0.1891083114058677
2025-01-12 00:00:00+00:00,SOLUSDT,0.17749578783583134
2025-01-12 00:00:00+00:00,BNBUSDT,0.1450684480951613
2025-01-14 00:00:00+00:00,ETHUSDT,0.2545584082366951
2025-01-14 00:00:00+00:00,XLMUSDT,0.23582870494467853
2025-01-14 00:00:00+00:00,BTCUSDT,0.19327237127266578
2025-01-14 00:00:00+00:00,SOLUSDT,0.17341653138036825
2025-01-14 00:00:00+00:00,BNBUSDT,0.14292398416559224
2025-01-19 00:00:00+00:00,SOLUSDT,0.25030225575520176
2025-01-19 00:00:00+00:00,LINKUSDT,0.22466238018437715
2025-01-19 00:00:00+00:00,XLMUSDT,0.19394365667086644
2025-01-19 00:00:00+00:00,ETHUSDT,0.18224341108474978
2025-01-19 00:00:00+00:00,BNBUSDT,0.14884829630480484
2025-01-27 00:00:00+00:00,LINKUSDT,0.23440026013495607
2025-01-27 00:00:00+00:00,SOLUSDT,0.20776172502119952
2025-01-27 00:00:00+00:00,XLMUSDT,0.20371687814043885
2025-01-27 00:00:00+00:00,ETHUSDT,0.20353393772289563
2025-01-27 00:00:00+00:00,BTCUSDT,0.15058719898051004
2025-02-01 00:00:00+00:00,ETHUSDT,0.250151000822549
2025-02-01 00:00:00+00:00,XLMUSDT,0.20725625138794665
2025-02-01 00:00:00+00:00,LINKUSDT,0.19956826218015844
2025-02-01 00:00:00+00:00,BTCUSDT,0.17243527503681388
2025-02-01 00:00:00+00:00,SOLUSDT,0.17058921057253207
2025-02-02 00:00:00+00:00,LINKUSDT,0.22873098651129856
2025-02-02 00:00:00+00:00,SOLUSDT,0.22454865388210166
2025-02-02 00:00:00+00:00,ETHUSDT,0.203406258651842
2025-02-02 00:00:00+00:00,XLMUSDT,0.19988087226578738
2025-02-02 00:00:00+00:00,BTCUSDT,0.14343322868897046
2025-02-03 00:00:00+00:00,SOLUSDT,0.2537000864997253
2025-02-03 00:00:00+00:00,LINKUSDT,0.23443100105235878
2025-02-03 00:00:00+00:00,XLMUSDT,0.20874840403657952
2025-02-03 00:00:00+00:00,ETHUSDT,0.15677653106958214
2025-02-03 00:00:00+00:00,BTCUSDT,0.14634397734175425
2025-02-04 00:00:00+00:00,LINKUSDT,0.2377738749430695
2025-02-04 00:00:00+00:00,SOLUSDT,0.21950603119461828
2025-02-04 00:00:00+00:00,XLMUSDT,0.20647977746757729
2025-02-04 00:00:00+00:00,ETHUSDT,0.18891078303382844
2025-02-04 00:00:00+00:00,BTCUSDT,0.14732953336090637
2025-02-06 00:00:00+00:00,ETHUSDT,0.22807941816689672
2025-02-06 00:00:00+00:00,XLMUSDT,0.2251865713645939
2025-02-06 00:00:00+00:00,LINKUSDT,0.20678618806146518
2025-02-06 00:00:00+00:00,BTCUSDT,0.17810349660575955
2025-02-06 00:00:00+00:00,SOLUSDT,0.16184432580128466
2025-02-08 00:00:00+00:00,ETHUSDT,0.24636548968579391
2025-02-08 00:00:00+00:00,XLMUSDT,0.23418064207309133
2025-02-08 00:00:00+00:00,BTCUSDT,0.1991434846979272
2025-02-08 00:00:00+00:00,LINKUSDT,0.16472892257429153
2025-02-08 00:00:00+00:00,TRXUSDT,0.15558146096889602
2025-02-09 00:00:00+00:00,XLMUSDT,0.23334451589811042
2025-02-09 00:00:00+00:00,ETHUSDT,0.2320540740271128
2025-02-09 00:00:00+00:00,BTCUSDT,0.19414011839412498
2025-02-09 00:00:00+00:00,LINKUSDT,0.189180169192579
2025-02-09 00:00:00+00:00,TRXUSDT,0.15128112248807285
2025-02-10 00:00:00+00:00,ETHUSDT,0.22567440389576404
2025-02-10 00:00:00+00:00,XLMUSDT,0.2246111797625915
2025-02-10 00:00:00+00:00,LINKUSDT,0.20913856353604682
2025-02-10 00:00:00+00:00,BTCUSDT,0.19348195821572792
2025-02-10 00:00:00+00:00,SOLUSDT,0.1470938945898698
2025-02-11 00:00:00+00:00,XLMUSDT,0.23334446494053104
2025-02-11 00:00:00+00:00,ETHUSDT,0.22151308401916606
2025-02-11 00:00:00+00:00,LINKUSDT,0.20886572350324548
2025-02-11 00:00:00+00:00,BTCUSDT,0.19148533408455903
2025-02-11 00:00:00+00:00,SOLUSDT,0.14479139345249836
2025-02-12 00:00:00+00:00,LINKUSDT,0.22551848792987914
2025-02-12 00:00:00+00:00,XLMUSDT,0.21987063972390677
2025-02-12 00:00:00+00:00,ETHUSDT,0.20578015395080546
2025-02-12 00:00:00+00:00,BTCUSDT,0.18035600099457078
2025-02-12 00:00:00+00:00,SOLUSDT,0.16847471740083783
2025-02-17 00:00:00+00:00,SOLUSDT,0.2161482599727267
2025-02-17 00:00:00+00:00,LINKUSDT,0.20937431429119074
2025-02-17 00:00:00+00:00,ETHUSDT,0.20594251169543654
2025-02-17 00:00:00+00:00,XLMUSDT,0.19026412836007972
2025-02-17 00:00:00+00:00,BNBUSDT,0.17827078568056637
2025-02-24 00:00:00+00:00,SOLUSDT,0.2315795083818195
2025-02-24 00:00:00+00:00,ETHUSDT,0.2093872845698292
2025-02-24 00:00:00+00:00,LINKUSDT,0.19193089360466378
2025-02-24 00:00:00+00:00,XLMUSDT,0.1919267890862903
2025-02-24 00:00:00+00:00,BNBUSDT,0.1751755243573973
2025-03-01 00:00:00+00:00,ETHUSDT,0.24417178880087567
2025-03-01 00:00:00+00:00,XLMUSDT,0.23797002224305583
2025-03-01 00:00:00+00:00,BTCUSDT,0.1936120402394199
2025-03-01 00:00:00+00:00,LINKUSDT,0.17653441646969772
2025-03-01 00:00:00+00:00,TRXUSDT,0.14771173224695092
2025-03-02 00:00:00+00:00,XLMUSDT,0.22211447138112975
2025-03-02 00:00:00+00:00,LINKUSDT,0.22087269682158736
2025-03-02 00:00:00+00:00,SOLUSDT,0.21155048437775756
2025-03-02 00:00:00+00:00,ETHUSDT,0.1891164749651894
2025-03-02 00:00:00+00:00,BTCUSDT,0.156345872454336
2025-03-03 00:00:00+00:00,LINKUSDT,0.2374973686294442
2025-03-03 00:00:00+00:00,SOLUSDT,0.21555611108943057
2025-03-03 00:00:00+00:00,XLMUSDT,0.21194798488151403
2025-03-03 00:00:00+00:00,ETHUSDT,0.1862596063251401
2025-03-03 00:00:00+00:00,BTCUSDT,0.14873892907447114
2025-03-04 00:00:00+00:00,LINKUSDT,0.24672210739123257
2025-03-04 00:00:00+00:00,XLMUSDT,0.21266189217196443
2025-03-04 00:00:00+00:00,SOLUSDT,0.20662691950204057
2025-03-04 00:00:00+00:00,ETHUSDT,0.18631935751538484
2025-03-04 00:00:00+00:00,BTCUSDT,0.14766972341937756
2025-03-05 00:00:00+00:00,LINKUSDT,0.25193604046512463
