symbol,asset,CAGR,Sharpe,MaxDD
1000SHIBUSDT.P,STRAT_1000SHIBUSDT.P,0.17073928289291884,1.0992720725323513,-0.19524151482798358
1000SHIBUSDT.P,HODL_1000SHIBUSDT.P,0.22838678351970754,0.5433112499216035,-0.7051881540859497
