symbol,train_start,train_end,test_start,test_end,n_train,n_test,fee_bps,acc,precision,recall,auc,maxdd,sharpe
TRXUSDT,2020-02-09 18:00:00-06:00,2022-10-04 18:00:00-06:00,2022-10-05 18:00:00-06:00,2023-01-02 18:00:00-06:00,400,36,2.0,0.4722222222222222,0.4722222222222222,1.0,0.5201238390092879,-0.16382979084434757,-2.584143443235716
TRXUSDT,2020-02-09 18:00:00-06:00,2024-02-05 18:00:00-06:00,2024-02-09 18:00:00-06:00,2024-05-05 18:00:00-06:00,603,36,2.0,0.5,0.5,1.0,0.4135802469135802,-0.06968239212738037,0.979566913544846
TRXUSDT,2020-02-09 18:00:00-06:00,2025-06-09 18:00:00-06:00,2025-06-11 18:00:00-06:00,2025-08-13 18:00:00-06:00,804,29,2.0,0.27586206896551724,0.0,0.0,0.7023809523809523,0.0,0.0
