symbol,asset,CAGR,Sharpe,MaxDD
AVAXUSDT,STRAT_AVAXUSDT,0.7807768430012463,1.5414265504227054,-0.5095944582521947
AVAXUSDT,HODL_AVAXUSDT,0.3856861152235025,0.6705577103241447,-0.7358639778568603
