symbol,train_start,train_end,test_start,test_end,n_train,n_test,fee_bps,acc,precision,recall,auc,maxdd,sharpe
LTCUSDT,2020-02-03 18:00:00-06:00,2022-10-04 18:00:00-06:00,2022-10-05 18:00:00-06:00,2023-01-02 18:00:00-06:00,403,36,2.0,0.5,0.5142857142857142,0.9473684210526315,0.5015479876160991,-0.09947026764160438,1.0768876954530138
LTCUSDT,2020-02-03 18:00:00-06:00,2024-02-05 18:00:00-06:00,2024-02-09 18:00:00-06:00,2024-05-05 18:00:00-06:00,606,36,2.0,0.5555555555555556,0.5454545454545454,0.9473684210526315,0.5263157894736843,-0.16424943504241107,0.9615348137575621
LTCUSDT,2020-02-03 18:00:00-06:00,2025-06-09 18:00:00-06:00,2025-06-11 18:00:00-06:00,2025-08-13 18:00:00-06:00,807,29,2.0,0.4827586206896552,0.5263157894736842,0.625,0.4951923076923077,-0.07991642395333232,2.5128063164337044
