symbol,asset,CAGR,Sharpe,MaxDD
BNBUSDT,STRAT_BNBUSDT,0.6496365783922968,2.0374522219119364,-0.15865838509316788
BNBUSDT,HODL_BNBUSDT,0.6096350748550932,0.9939588221466785,-0.40983182406209573
