date,ret,gross,fee_cost,turnover,equity
2024-10-10 00:00:00+00:00,0.019879517128172486,0.019947526310391976,6.80091822194905e-05,0.3400459110974525,1.1073462077563545
2024-10-11 00:00:00+00:00,0.009432366978780415,0.009436340975992831,3.973997212415398e-06,0.01986998606207699,1.1177911035604733
2024-10-12 00:00:00+00:00,0.014640408778298362,0.014645136159756976,4.727381458613533e-06,0.023636907293067666,1.1341560222453437
2024-10-14 00:00:00+00:00,0.0310390352267118,0.031046415419056384,7.380192344582704e-06,0.03690096172291352,1.1693591309724043
2024-10-19 00:00:00+00:00,-0.005498062215057229,-0.005426712186294542,7.135002876268702e-05,0.35675014381343506,1.1629299217185727
2024-10-27 00:00:00+00:00,0.0019783101243788133,0.002051813916865348,7.350379248653483e-05,0.3675189624326741,1.1652305577566517
2024-11-01 00:00:00+00:00,-0.007118151542907643,-0.007111104263978194,7.047278929448398e-06,0.035236394647241986,1.156936270064113
2024-11-02 00:00:00+00:00,-0.007968834905223345,-0.007965230078933589,3.604826289755525e-06,0.018024131448777625,1.1477168359321073
2024-11-03 00:00:00+00:00,-0.005329359835428651,-0.005324794739820376,4.565095608275638e-06,0.02282547804137819,1.1416002399242453
2024-11-04 00:00:00+00:00,0.008172799925177651,0.008177345469832602,4.545544654951045e-06,0.022727723274755224,1.150930310279681
2024-11-05 00:00:00+00:00,0.04026358258674982,0.040265726551283604,2.143964533780457e-06,0.010719822668902285,1.1972708878792206
2024-11-06 00:00:00+00:00,0.04800637363477249,0.048009948445444886,3.5748106723981654e-06,0.017874053361990827,1.2547475214647863
2024-11-10 00:00:00+00:00,0.08730995887442897,0.08731798361024838,8.024735819415896e-06,0.04012367909707948,1.3642994759616687
2024-11-12 00:00:00+00:00,-0.025193997554663058,-0.025184175187934105,9.822366728953481e-06,0.0491118336447674,1.3299273183004623
2024-11-13 00:00:00+00:00,-0.0018426177150834525,-0.0017712658150165921,7.135190006686028e-05,0.35675950033430137,1.3274767706639885
2024-11-14 00:00:00+00:00,0.0630565450162157,0.06312380522136475,6.726020514905638e-05,0.3363010257452819,1.4111828694113429
2024-11-18 00:00:00+00:00,0.004311747049054234,0.0043866683059195005,7.492125686526637e-05,0.3746062843263318,1.417267532984203
2024-11-26 00:00:00+00:00,0.06292395881050616,0.06295103339319323,2.7074582687063803e-05,0.13537291343531901,1.5064476168531686
2024-12-01 00:00:00+00:00,0.015343941340364507,0.015351704323710576,7.762983346069402e-06,0.03881491673034701,1.5295624607184954
2024-12-02 00:00:00+00:00,0.23033778299070043,0.23033960456867797,1.821577977528971e-06,0.009107889887644854,1.8818784868661942
2024-12-03 00:00:00+00:00,-0.03149185055332367,-0.031481138436294416,1.0712117029258073e-05,0.05356058514629036,1.822614650798289
2024-12-04 00:00:00+00:00,-0.019902235213744433,-0.019829099390087597,7.31358236568365e-05,0.3656791182841825,1.7863405453140848
2024-12-05 00:00:00+00:00,0.02876131309836217,0.0287720322952376,1.071919687543243e-05,0.05359598437716215,1.8377180450381623
2024-12-06 00:00:00+00:00,0.0261533235117295,0.026154339632794333,1.0161210648302112e-06,0.005080605324151055,1.8857804795933883
2024-12-08 00:00:00+00:00,-0.09776765279966532,-0.09770397485624277,6.367794342254592e-05,0.31838971711272956,1.7014121484081155
2024-12-10 00:00:00+00:00,0.05451132254423598,0.05451947605598854,8.153511752560172e-06,0.04076755876280086,1.7941583748106718
2024-12-11 00:00:00+00:00,-0.0033701917758306053,-0.0033671226325556894,3.0691432749158256e-06,0.015345716374579127,1.7881117170113472
2024-12-12 00:00:00+00:00,-0.0019126052115780398,-0.0018579047765533729,5.4700435024666885e-05,0.2735021751233344,1.7846917652225076
2024-12-14 00:00:00+00:00,-0.10227491676814819,-0.10221918202286263,5.573474528555257e-05,0.27867372642776284,1.6021625634775762
2024-12-19 00:00:00+00:00,-0.01523936117193425,-0.015222580773692308,1.678039824194128e-05,0.0839019912097064,1.5777466295165894
2024-12-27 00:00:00+00:00,0.01977890777287671,0.019862046496459746,8.31387235830372e-05,0.415693617915186,1.608952734590765
2025-01-01 00:00:00+00:00,0.02156788052829751,0.021584038176236647,1.615764793913735e-05,0.08078823969568674,1.6436544349460962
2025-01-02 00:00:00+00:00,0.021477077698979247,0.02148068939114933,3.611692170082398e-06,0.01805846085041199,1.6789553289557053
2025-01-03 00:00:00+00:00,0.003034683039880723,0.003100634708952969,6.595166907224594e-05,0.32975834536122967,1.6840504262172045
2025-01-04 00:00:00+00:00,-0.005976819473474756,-0.005911930600732123,6.488887274263355e-05,0.32444436371316776,1.673985160835476
2025-01-05 00:00:00+00:00,0.026273257735827404,0.026338831135841536,6.557340001413219e-05,0.32786700007066094,1.717966204412057
2025-01-06 00:00:00+00:00,-0.06118124884373627,-0.06111587007596871,6.537876776755596e-05,0.3268938388377798,1.612858886554794
2025-01-08 00:00:00+00:00,-0.004852795088722116,-0.004784523836536431,6.82712521856847e-05,0.34135626092842347,1.605032012871319
2025-01-10 00:00:00+00:00,-0.0025611206974029055,-0.0024931691344528043,6.795156295010103e-05,0.33975781475050515,1.60092133216316
2025-01-11 00:00:00+00:00,-0.006084992879069513,-0.006018081008143773,6.691187092574076e-05,0.3345593546287038,1.5911797372569967
2025-01-12 00:00:00+00:00,-0.0019031240494586103,-0.0018384185402498332,6.47055092087771e-05,0.32352754604388545,1.5881515248320117
2025-01-14 00:00:00+00:00,0.008623380693583366,0.008693792254610158,7.041156102679196e-05,0.3520578051339598,1.601846760029733
2025-01-19 00:00:00+00:00,0.021370568316332276,0.021376953489471787,6.385173139510531e-06,0.03192586569755265,1.636079135647244
2025-01-27 00:00:00+00:00,-0.004053298950592129,-0.004043652552426004,9.64639816612416e-06,0.0482319908306208,1.6294476178036392
2025-02-01 00:00:00+00:00,-0.056266363269306764,-0.056258722835406456,7.640433900310379e-06,0.03820216950155189,1.537764526211993
2025-02-02 00:00:00+00:00,0.013601302965097293,0.01360839104508955,7.08807999225603e-06,0.03544039996128015,1.5586801274219815
2025-02-03 00:00:00+00:00,-0.041887898170724226,-0.04187255047840307,1.5347692321158112e-05,0.07673846160579056,1.493390292963798
2025-02-04 00:00:00+00:00,0.002405608492308648,0.0024133651869464867,7.756694637838796e-06,0.03878347318919398,1.4969828053348833
2025-02-06 00:00:00+00:00,0.004567569765332981,0.004573239244756934,5.669479423953455e-06,0.028347397119767276,1.503820378735754
2025-02-08 00:00:00+00:00,0.006820284730450295,0.006829172631724457,8.88790127416208e-06,0.0444395063708104,1.5140768619021856
2025-02-09 00:00:00+00:00,0.02118097157251512,0.02118372678104161,2.7552085264918815e-06,0.013776042632459407,1.5461464808727385
2025-02-10 00:00:00+00:00,-0.004268019776199484,-0.004267575249135664,4.445270638189336e-07,0.002222635319094668,1.5395474971154723
2025-02-11 00:00:00+00:00,0.0352286535947915,0.035286000362957405,5.734676816590263e-05,0.28673384082951314,1.5937836825840814
2025-02-12 00:00:00+00:00,-0.018339957487730225,-0.018337894375051372,2.063112678851731e-06,0.010315563394258653,1.5645537576008512
2025-02-17 00:00:00+00:00,-0.048030819731028275,-0.04801633354219858,1.4486188829694224e-05,0.07243094414847112,1.4894069581100218
2025-02-24 00:00:00+00:00,-0.014448080639352295,-0.0144333532709979,1.4727368354394233e-05,0.07363684177197116,1.4678878862744358
2025-03-01 00:00:00+00:00,0.05505888440134514,0.05507826930522633,1.938490388118731e-05,0.09692451940593655,1.5487081557189548
2025-03-02 00:00:00+00:00,-0.06227548373029704,-0.06227075320287236,4.730527424671327e-06,0.023652637123356635,1.4522616061645008
2025-03-03 00:00:00+00:00,0.022089311329441537,0.02209524945573938,5.93812629784562e-06,0.029690631489228098,1.4843410649148634
2025-03-04 00:00:00+00:00,0.050968619076293215,0.050974287447794954,5.668371501742409e-06,0.028341857508712043,1.5599958792318085
2025-03-05 00:00:00+00:00,-0.0032011809268459764,-0.0031986282420966277,2.552684749348627e-06,0.012763423746743136,1.5550020501772532
2025-03-06 00:00:00+00:00,-0.01657481732108565,-0.01656967173572437,5.145585361279603e-06,0.025727926806398016,1.5292281752616517
2025-03-08 00:00:00+00:00,-0.09204651410522349,-0.09198023918361498,6.627492160851437e-05,0.33137460804257185,1.388468052457325
2025-03-10 00:00:00+00:00,0.033156301921852385,0.03321425820287393,5.795628102154396e-05,0.28978140510771977,1.4345045184134464
2025-03-11 00:00:00+00:00,0.008259595980975056,0.00831649127742479,5.689529644973344e-05,0.2844764822486672,1.4463529461684246
2025-03-12 00:00:00+00:00,0.009226545446961077,0.009229383281513433,2.8378345523557836e-06,0.014189172761778918,1.4596977873585937
2025-03-14 00:00:00+00:00,0.027422931184407244,0.027425726239766884,2.7950553596409745e-06,0.013975276798204872,1.49972697933136
2025-03-19 00:00:00+00:00,0.02579461449085504,0.025864461182484814,6.984669162977293e-05,0.3492334581488646,1.5384118586047468
2025-03-27 00:00:00+00:00,-0.025300453378037796,-0.02521818863407668,8.226474396111623e-05,0.41132371980558113,1.499489341099897
2025-04-01 00:00:00+00:00,-0.026984672675850203,-0.02696287943870657,2.1793237143632462e-05,0.1089661857181623,1.45902611204939
2025-04-02 00:00:00+00:00,0.00839273380063331,0.008401493992634403,8.760192001092155e-06,0.04380096000546077,1.4712713298159934
2025-04-03 00:00:00+00:00,0.004442552031101007,0.004448675496057269,6.123464956261821e-06,0.030617324781309102,1.4778075292505684
2025-04-04 00:00:00+00:00,-0.008962153898234057,-0.008958592873703132,3.5610245309256496e-06,0.017805122654628247,1.4645631907414558
2025-04-05 00:00:00+00:00,-0.06167963171016281,-0.06162331083207204,5.632087809077142e-05,0.2816043904538571,1.374229472520262
2025-04-06 00:00:00+00:00,0.028470344861772762,0.028476675824587728,6.330962814966957e-06,0.03165481407483478,1.4133542595221258
2025-04-10 00:00:00+00:00,0.06230059390454582,0.06230783277871651,7.238874170686943e-06,0.036194370853434715,1.5014070692878738
2025-04-12 00:00:00+00:00,-0.003620113963389404,-0.0035645242622567614,5.5589701132642646e-05,0.2779485056632132,1.4959718045916133
2025-04-13 00:00:00+00:00,0.011049964538562707,0.011105401555719142,5.543701715643359e-05,0.27718508578216794,1.5125022399830401
2025-04-14 00:00:00+00:00,-0.004936773184603742,-0.004881817097319096,5.4956087284646565e-05,0.2747804364232328,1.5050353594830388
2025-04-18 00:00:00+00:00,0.0692256494352653,0.06923483853065812,9.18909539283146e-06,0.045945476964157295,1.60922240966629
2025-04-26 00:00:00+00:00,0.026174112010871466,0.026242161159493786,6.804914862231828e-05,0.3402457431115914,1.6513423772672997
2025-05-01 00:00:00+00:00,0.0110598615349249,0.011138116194880676,7.825465995577576e-05,0.3912732997788788,1.6696059953066298
2025-05-02 00:00:00+00:00,-0.0072887452812261866,-0.007284222021484597,4.5232597415898584e-06,0.02261629870794929,1.6574366624868317
2025-05-03 00:00:00+00:00,-0.012239383992401263,-0.012237544136341177,1.8398560600849324e-06,0.009199280300424661,1.6371506587315716
2025-05-04 00:00:00+00:00,0.010700045186067684,0.01070401609813327,3.970912065586629e-06,0.019854560327933146,1.6546682447563998
2025-05-05 00:00:00+00:00,0.004992841080976272,0.004995147881967062,2.306800990790059e-06,0.011534004953950294,1.6629297403442065
2025-05-06 00:00:00+00:00,0.08312067288486781,0.08312846477990049,7.791895032682267e-06,0.03895947516341133,1.8011535793218756
2025-05-08 00:00:00+00:00,0.06143518214802498,0.06144001059854705,4.8284505220667575e-06,0.024142252610333786,1.9118077775440823
2025-05-10 00:00:00+00:00,-0.015021480504428641,-0.014958529518344114,6.295098608452661e-05,0.31475493042263303,1.8830895942854888
2025-05-11 00:00:00+00:00,0.009469617595316481,0.0094748862594512,5.2686641347194145e-06,0.02634332067359707,1.9009217326410919
2025-05-12 00:00:00+00:00,-0.0003058117260025419,-0.0003007172243618334,5.094501640708471e-06,0.025472508203542354,1.9003404084850373
2025-05-14 00:00:00+00:00,-0.018543911255517867,-0.018485312428375863,5.859882714200418e-05,0.29299413571002086,1.865100664594816
2025-05-19 00:00:00+00:00,0.05128675362134225,0.05134899604088122,6.224241953896945e-05,0.3112120976948472,1.9607556228588918
2025-05-27 00:00:00+00:00,-0.03672764419112199,-0.03665641306126653,7.123112985545482e-05,0.3561556492772741,1.8887416879967887
2025-06-01 00:00:00+00:00,0.0032164561108588086,0.0032787455955753794,6.228948471657084e-05,0.31144742358285415,1.8948167427409797
2025-06-02 00:00:00+00:00,-0.0016118435960481058,-0.0016064441605277945,5.399435520311369e-06,0.026997177601556843,1.8917625945085077
2025-06-03 00:00:00+00:00,-0.00032361438321606376,-0.0003198608430354269,3.7535401806368555e-06,0.018767700903184276,1.8911503929232947
2025-06-04 00:00:00+00:00,-0.02676314649030571,-0.026758958772537717,4.187717767993321e-06,0.020938588839966604,1.8405372579222892
2025-06-05 00:00:00+00:00,0.013863045160854216,0.013923420566778099,6.037540592388211e-05,0.30187702961941054,1.8660527090491006
2025-06-06 00:00:00+00:00,0.0628260411648455,0.06283127487537919,5.233710533699487e-06,0.026168552668497436,1.983289413363591
2025-06-10 00:00:00+00:00,-0.04619475629603815,-0.04618546381725522,9.29247878293406e-06,0.0464623939146703,1.8916718422487473
2025-06-12 00:00:00+00:00,0.0034502454416557595,0.0034612894715629044,1.104402990714507e-05,0.05522014953572535,1.8981985743995748
2025-06-13 00:00:00+00:00,-0.012920038456556506,-0.012860371422401604,5.9667034154901716e-05,0.29833517077450855,1.8736737758201516
2025-06-14 00:00:00+00:00,-0.002964624810694656,-0.002961103982746135,3.520827948520805e-06,0.017604139742604025,1.868119036057207
2025-06-18 00:00:00+00:00,-0.011240713967575429,-0.011230364492531328,1.0349475044100975e-05,0.051747375220504876,1.8471200443155054
2025-06-26 00:00:00+00:00,-0.004127553903077945,-0.004110256261223354,1.7297641854591006e-05,0.08648820927295503,1.8394959567671374
2025-07-01 00:00:00+00:00,0.0323622899031991,0.0323765901954312,1.4300292232100935e-05,0.07150146116050467,1.899026258195798
2025-07-02 00:00:00+00:00,0.01028718559751774,0.010290302878165925,3.1172806481865017e-06,0.015586403240932509,1.9185618937684177
2025-07-03 00:00:00+00:00,-0.017252935419396546,-0.017251106818514165,1.8286008823804546e-06,0.009143004411902272,1.885461069317116
2025-07-04 00:00:00+00:00,0.003267077217516686,0.0032694965244972653,2.419306980579411e-06,0.012096534902897055,1.8916210162211968
2025-07-05 00:00:00+00:00,0.014353989864936769,0.014354650598976044,6.607340392755513e-07,0.003303670196377756,1.9187733251163372
2025-07-06 00:00:00+00:00,0.0035662294403015805,0.003568805133194312,2.575692892731216e-06,0.012878464463656078,1.9256161110376326
2025-07-08 00:00:00+00:00,0.061495022356030916,0.0615444660237133,4.944366768238819e-05,0.24721833841194096,2.044031916835025
2025-07-10 00:00:00+00:00,0.010781823595806098,0.010834463579185714,5.263998337961548e-05,0.26319991689807737,2.066070308386538
2025-07-11 00:00:00+00:00,-0.008695981759691008,-0.008643643964152847,5.2337795538161074e-05,0.26168897769080535,2.0481037986705695
2025-07-12 00:00:00+00:00,0.009917591585110755,0.009971168501535642,5.3576916424886847e-05,0.2678845821244342,2.068416055669698
2025-07-14 00:00:00+00:00,0.04041612556176341,0.04046995372440249,5.382816263908158e-05,0.2691408131954079,2.152013418689612
2025-07-19 00:00:00+00:00,0.06421324386941513,0.06422786436984325,1.4620500428117079e-05,0.07310250214058539,2.290201181154182
2025-07-27 00:00:00+00:00,-0.06005543902966233,-0.05997606400418909,7.937502547323876e-05,0.3968751273661938,2.1526621437537163
2025-08-01 00:00:00+00:00,-0.013146067808898593,-0.013135367288470513,1.0700520428078898e-05,0.053502602140394484,2.124363101242281
2025-08-02 00:00:00+00:00,0.02102825313169292,0.02103193819740816,3.6850657152377455e-06,0.018425328576188726,2.169034746278832
2025-08-03 00:00:00+00:00,0.020042834665774688,0.020044839861084757,2.0051953100707675e-06,0.010025976550353838,2.212508351082819
2025-08-04 00:00:00+00:00,-0.016334044434548875,-0.01633213298809421,1.9114464546656885e-06,0.009557232273328442,2.1763691413644217
2025-08-05 00:00:00+00:00,0.006766077779238008,0.006772683433731529,6.60565449352088e-06,0.0330282724676044,2.191094624251227
2025-08-06 00:00:00+00:00,0.01591264881084957,0.015916166925752977,3.5181149034084204e-06,0.0175905745170421,2.2259607435182773
2025-08-08 00:00:00+00:00,0.014821461292499734,0.014886104210092696,6.464291759296143e-05,0.3232145879648072,2.2589527345169573
2025-08-10 00:00:00+00:00,-0.004449472137905783,-0.004388320847705147,6.115129020063613e-05,0.3057564510031806,2.248901587263878
2025-08-11 00:00:00+00:00,0.04172731135538512,0.041731232551836125,3.92119645100385e-06,0.01960598225501925,2.3427422040032577
2025-08-12 00:00:00+00:00,0.0005744700627657711,0.0006312224767459696,5.6752413980198545e-05,0.28376206990099273,2.344088039264235
