symbol,asset,CAGR,Sharpe,MaxDD
BTCUSDT,STRAT_BTCUSDT,0.25450000731929445,1.3945081932607688,-0.16614874531429757
BTCUSDT,HODL_BTCUSDT,1.1527668637723156,1.5324945992049954,-0.2809851622539805
