symbol,asset,CAGR,Sharpe,MaxDD
DOTUSDT,STRAT_DOTUSDT,-0.15125625970307055,-0.04706898735479946,-0.680885536632623
DOTUSDT,HODL_DOTUSDT,-0.007844192864795096,0.30607861060141267,-0.7275871012362756
