symbol,asset,CAGR,Sharpe,MaxDD
HBARUSDT,STRAT_HBARUSDT,-0.017394594211543213,0.037625826730876014,-0.3628908670925374
HBARUSDT,HODL_HBARUSDT,1.105252608764486,0.9641270524009511,-0.7266940979812267
