symbol,asset,CAGR,Sharpe,MaxDD
ADAUSDT,STRAT_ADAUSDT,0.21793824152895058,0.7970824938846964,-0.6106806929413284
ADAUSDT,HODL_ADAUSDT,0.6357120934702676,0.7959615031742181,-0.5986350759721866
