date,equity,strat_ret,side,prob_up,ret_fwd_1d
2023-01-01 00:00:00+00:00,1.0,0.0,0,0.314814124842297,0.12849553974140515
2023-01-02 00:00:00+00:00,1.0,0.0,0,0.3668722999141984,0.18358646416200375
2023-01-03 00:00:00+00:00,1.0,0.0,0,0.4431085000494958,0.005928260543298647
2023-01-04 00:00:00+00:00,1.000769787392764,0.0007697873927638767,1,0.5598395089472931,0.0009697873927638767
2023-01-05 00:00:00+00:00,1.005617755508767,0.004844239081830404,1,0.5406862947811759,0.004844239081830404
2023-01-06 00:00:00+00:00,0.9760824420635789,-0.02937031817844704,1,0.5407617960423579,-0.02937031817844704
2023-01-08 00:00:00+00:00,1.0967347342453748,0.12360871068095403,1,0.5051231403796437,0.12360871068095403
2023-01-10 00:00:00+00:00,1.107843652559021,0.010129084059045335,1,0.6244007344518626,0.010129084059045335
2023-01-11 00:00:00+00:00,1.1233554958140508,0.014001834301436755,1,0.6764935948521354,0.014001834301436755
2023-01-12 00:00:00+00:00,1.2388476038918943,0.10280993728895327,1,0.693650259726339,0.10280993728895327
2023-01-14 00:00:00+00:00,1.1684440420020612,-0.05682988098669861,1,0.6027852726633477,-0.05682988098669861
2023-01-19 00:00:00+00:00,1.39249406033252,0.19175074738415554,1,0.5508534906068056,0.19175074738415554
2023-01-27 00:00:00+00:00,1.3674826085717091,-0.017961621864899135,1,0.5338213308143107,-0.017961621864899135
2023-02-01 00:00:00+00:00,1.3294286364967858,-0.027827755787453445,1,0.5719908952537658,-0.027827755787453445
2023-02-02 00:00:00+00:00,1.349549127478929,0.015134690520254956,1,0.5961528628913569,0.015134690520254956
2023-02-03 00:00:00+00:00,1.3492792176534334,-0.0002,0,0.4994625903085395,-0.014787505570635573
2023-02-04 00:00:00+00:00,1.3016253478335875,-0.0353180195739782,1,0.5184362518481147,-0.0351180195739782
2023-02-06 00:00:00+00:00,1.369596240748953,0.05222001325381043,1,0.5270999468288325,0.05222001325381043
