symbol,asset,CAGR,Sharpe,MaxDD
XLMUSDT,STRAT_XLMUSDT,-0.13642623264365716,-0.2761088863028215,-0.5220702097455241
XLMUSDT,HODL_XLMUSDT,1.0136693816047209,0.958788244476192,-0.606491702870166
