symbol,asset,CAGR,Sharpe,MaxDD
SOLUSDT,STRAT_SOLUSDT,1.246719847339306,1.8561226870798475,-0.4514330483287099
SOLUSDT,HODL_SOLUSDT,2.1570568013495777,1.4150203175771676,-0.5978617793050782
