symbol,asset,CAGR,Sharpe,MaxDD
XRPUSDT,STRAT_XRPUSDT,0.4805604698872463,1.3257637037414671,-0.31635693465205195
XRPUSDT,HODL_XRPUSDT,1.3822293503050185,1.134424511494521,-0.4880995972171366
