symbol,asset,CAGR,Sharpe,MaxDD
LTCUSDT,STRAT_LTCUSDT,-0.22105461607172394,-0.13889335766779157,-0.7475552723869641
LTCUSDT,HODL_LTCUSDT,0.2643896879851704,0.5682668815657339,-0.5075244213675966
