symbol,asset,CAGR,Sharpe,MaxDD
TRXUSDT,STRAT_TRXUSDT,0.012012626031044471,0.208449117338549,-0.24373205584233626
TRXUSDT,HODL_TRXUSDT,1.0596231617514875,1.0415615270305014,-0.5115694281034444
