symbol,asset,CAGR,Sharpe,MaxDD
ETCUSDT,STRAT_ETCUSDT,0.34515004206616884,1.0003638680120976,-0.4861156962055915
ETCUSDT,HODL_ETCUSDT,0.1788571240954513,0.48791759410450203,-0.6330028698147665
