symbol,train_start,train_end,test_start,test_end,n_train,n_test,fee_bps,acc,precision,recall,auc,maxdd,sharpe
BCHUSDT,2020-01-13 18:00:00-06:00,2022-09-12 18:00:00-06:00,2022-09-13 18:00:00-06:00,2022-12-11 18:00:00-06:00,401,38,2.0,0.5789473684210527,0.6086956521739131,0.6666666666666666,0.6386554621848739,-0.06875507698307237,0.6566252891723924
BCHUSDT,2020-01-13 18:00:00-06:00,2024-01-13 18:00:00-06:00,2024-01-18 18:00:00-06:00,2024-04-13 18:00:00-06:00,604,36,2.0,0.5,0.6666666666666666,0.10526315789473684,0.6006191950464397,-0.028559871315486984,0.9347320044947566
BCHUSDT,2020-01-13 18:00:00-06:00,2025-05-18 18:00:00-06:00,2025-05-26 18:00:00-06:00,2025-08-13 18:00:00-06:00,805,37,2.0,0.5945945945945946,0.6060606060606061,0.9090909090909091,0.5636363636363637,-0.05830946894678746,4.522673162173579
